idx	boot_n	sample
15	10	MMRF_1061_1_BM_CD138pos_pair
835	10	MMRF_2831_1_BM_CD138pos_pair
689	10	MMRF_2584_1_BM_CD138pos_pair
782	10	MMRF_2751_1_BM_CD138pos_pair
415	10	MMRF_2038_1_BM_CD138pos_pair
472	10	MMRF_2153_1_BM_CD138pos_pair
644	10	MMRF_2498_1_BM_CD138pos_pair
112	10	MMRF_1408_1_BM_CD138pos_pair
836	10	MMRF_2832_1_BM_CD138pos_pair
364	10	MMRF_1911_1_BM_CD138pos_pair
56	10	MMRF_1266_1_BM_CD138pos_pair
22	10	MMRF_1086_1_BM_CD138pos_pair
155	10	MMRF_1531_1_BM_CD138pos_pair
765	10	MMRF_2727_1_BM_CD138pos_pair
88	10	MMRF_1348_1_BM_CD138pos_pair
671	10	MMRF_2548_1_BM_CD138pos_pair
709	10	MMRF_2631_1_BM_CD138pos_pair
638	10	MMRF_2487_1_BM_CD138pos_pair
294	10	MMRF_1783_1_BM_CD138pos_pair
96	10	MMRF_1360_1_BM_CD138pos_pair
658	10	MMRF_2522_1_BM_CD138pos_pair
292	10	MMRF_1781_1_BM_CD138pos_pair
373	10	MMRF_1929_1_BM_CD138pos_pair
110	10	MMRF_1401_1_BM_CD138pos_pair
510	10	MMRF_2230_1_BM_CD138pos_pair
538	10	MMRF_2288_1_BM_CD138pos_pair
282	10	MMRF_1766_1_BM_CD138pos_pair
803	10	MMRF_2776_1_BM_CD138pos_pair
677	10	MMRF_2564_1_BM_CD138pos_pair
141	10	MMRF_1491_1_BM_CD138pos_pair
561	10	MMRF_2328_1_BM_CD138pos_pair
335	10	MMRF_1847_1_BM_CD138pos_pair
79	10	MMRF_1325_1_BM_CD138pos_pair
138	10	MMRF_1485_1_BM_CD138pos_pair
621	10	MMRF_2458_1_BM_CD138pos_pair
58	10	MMRF_1269_1_BM_CD138pos_pair
607	10	MMRF_2433_1_BM_CD138pos_pair
410	10	MMRF_2015_1_BM_CD138pos_pair
804	10	MMRF_2778_1_BM_CD138pos_pair
634	10	MMRF_2478_1_BM_CD138pos_pair
717	10	MMRF_2643_1_BM_CD138pos_pair
164	10	MMRF_1543_1_BM_CD138pos_pair
571	10	MMRF_2352_1_BM_CD138pos_pair
166	10	MMRF_1547_1_BM_CD138pos_pair
82	10	MMRF_1331_1_BM_CD138pos_pair
105	10	MMRF_1389_1_BM_CD138pos_pair
740	10	MMRF_2688_1_BM_CD138pos_pair
673	10	MMRF_2557_1_BM_CD138pos_pair
794	10	MMRF_2764_1_BM_CD138pos_pair
140	10	MMRF_1489_1_BM_CD138pos_pair
215	10	MMRF_1642_1_BM_CD138pos_pair
116	10	MMRF_1425_1_BM_CD138pos_pair
315	10	MMRF_1817_1_BM_CD138pos_pair
713	10	MMRF_2638_1_BM_CD138pos_pair
837	10	MMRF_2833_1_BM_CD138pos_pair
6	10	MMRF_1032_1_BM_CD138pos_pair
121	10	MMRF_1434_1_BM_CD138pos_pair
197	10	MMRF_1613_1_BM_CD138pos_pair
585	10	MMRF_2384_1_BM_CD138pos_pair
702	10	MMRF_2606_1_BM_CD138pos_pair
110	10	MMRF_1401_1_BM_CD138pos_pair
708	10	MMRF_2630_1_BM_CD138pos_pair
515	10	MMRF_2238_1_BM_CD138pos_pair
136	10	MMRF_1478_1_BM_CD138pos_pair
810	10	MMRF_2789_1_BM_CD138pos_pair
208	10	MMRF_1630_1_BM_CD138pos_pair
464	10	MMRF_2140_1_BM_CD138pos_pair
420	10	MMRF_2050_1_BM_CD138pos_pair
428	10	MMRF_2063_1_BM_CD138pos_pair
694	10	MMRF_2595_1_BM_CD138pos_pair
686	10	MMRF_2580_1_BM_CD138pos_pair
700	10	MMRF_2604_1_BM_CD138pos_pair
193	10	MMRF_1605_1_BM_CD138pos_pair
425	10	MMRF_2059_1_BM_CD138pos_pair
439	10	MMRF_2090_1_BM_CD138pos_pair
410	10	MMRF_2015_1_BM_CD138pos_pair
205	10	MMRF_1627_1_BM_CD138pos_pair
54	10	MMRF_1260_1_BM_CD138pos_pair
248	10	MMRF_1700_1_BM_CD138pos_pair
27	10	MMRF_1100_1_BM_CD138pos_pair
800	10	MMRF_2772_1_BM_CD138pos_pair
264	10	MMRF_1727_1_BM_CD138pos_pair
211	10	MMRF_1637_1_BM_CD138pos_pair
814	10	MMRF_2795_1_BM_CD138pos_pair
741	10	MMRF_2689_1_BM_CD138pos_pair
672	10	MMRF_2549_1_BM_CD138pos_pair
678	10	MMRF_2566_1_BM_CD138pos_pair
845	10	MMRF_2848_1_BM_CD138pos_pair
509	10	MMRF_2229_1_BM_CD138pos_pair
453	10	MMRF_2116_1_BM_CD138pos_pair
438	10	MMRF_2089_1_BM_CD138pos_pair
469	10	MMRF_2150_1_BM_CD138pos_pair
304	10	MMRF_1796_1_BM_CD138pos_pair
795	10	MMRF_2765_1_BM_CD138pos_pair
797	10	MMRF_2768_1_BM_CD138pos_pair
243	10	MMRF_1687_1_BM_CD138pos_pair
550	10	MMRF_2307_1_BM_CD138pos_pair
366	10	MMRF_1916_1_BM_CD138pos_pair
273	10	MMRF_1746_1_BM_CD138pos_pair
95	10	MMRF_1359_1_BM_CD138pos_pair
597	10	MMRF_2411_1_BM_CD138pos_pair
808	10	MMRF_2787_1_BM_CD138pos_pair
705	10	MMRF_2614_1_BM_CD138pos_pair
115	10	MMRF_1424_1_BM_CD138pos_pair
640	10	MMRF_2489_1_BM_CD138pos_pair
237	10	MMRF_1677_1_BM_CD138pos_pair
340	10	MMRF_1856_1_BM_CD138pos_pair
748	10	MMRF_2701_1_BM_CD138pos_pair
288	10	MMRF_1775_1_BM_CD138pos_pair
812	10	MMRF_2793_1_BM_CD138pos_pair
236	10	MMRF_1676_1_BM_CD138pos_pair
189	10	MMRF_1598_1_BM_CD138pos_pair
361	10	MMRF_1900_1_BM_CD138pos_pair
823	10	MMRF_2817_1_BM_CD138pos_pair
123	10	MMRF_1439_1_BM_CD138pos_pair
257	10	MMRF_1719_1_BM_CD138pos_pair
432	10	MMRF_2079_1_BM_CD138pos_pair
691	10	MMRF_2590_1_BM_CD138pos_pair
258	10	MMRF_1720_1_BM_CD138pos_pair
134	10	MMRF_1466_1_BM_CD138pos_pair
404	10	MMRF_2002_1_BM_CD138pos_pair
418	10	MMRF_2043_1_BM_CD138pos_pair
730	10	MMRF_2667_1_BM_CD138pos_pair
598	10	MMRF_2412_1_BM_CD138pos_pair
284	10	MMRF_1771_1_BM_CD138pos_pair
84	10	MMRF_1338_1_BM_CD138pos_pair
430	10	MMRF_2074_1_BM_CD138pos_pair
233	10	MMRF_1671_1_BM_CD138pos_pair
796	10	MMRF_2767_1_BM_CD138pos_pair
156	10	MMRF_1533_1_BM_CD138pos_pair
142	10	MMRF_1497_1_BM_CD138pos_pair
650	10	MMRF_2506_1_BM_CD138pos_pair
434	10	MMRF_2081_1_BM_CD138pos_pair
461	10	MMRF_2132_1_BM_CD138pos_pair
531	10	MMRF_2271_1_BM_CD138pos_pair
451	10	MMRF_2113_1_BM_CD138pos_pair
368	10	MMRF_1918_1_BM_CD138pos_pair
181	10	MMRF_1583_1_BM_CD138pos_pair
328	10	MMRF_1837_1_BM_CD138pos_pair
152	10	MMRF_1522_1_BM_CD138pos_pair
26	10	MMRF_1098_1_BM_CD138pos_pair
254	10	MMRF_1715_1_BM_CD138pos_pair
78	10	MMRF_1324_1_BM_CD138pos_pair
228	10	MMRF_1659_1_BM_CD138pos_pair
302	10	MMRF_1794_1_BM_CD138pos_pair
799	10	MMRF_2770_1_BM_CD138pos_pair
297	10	MMRF_1786_1_BM_CD138pos_pair
705	10	MMRF_2614_1_BM_CD138pos_pair
548	10	MMRF_2305_1_BM_CD138pos_pair
165	10	MMRF_1546_1_BM_CD138pos_pair
800	10	MMRF_2772_1_BM_CD138pos_pair
725	10	MMRF_2659_1_BM_CD138pos_pair
349	10	MMRF_1871_1_BM_CD138pos_pair
294	10	MMRF_1783_1_BM_CD138pos_pair
410	10	MMRF_2015_1_BM_CD138pos_pair
76	10	MMRF_1320_1_BM_CD138pos_pair
122	10	MMRF_1436_1_BM_CD138pos_pair
314	10	MMRF_1816_1_BM_CD138pos_pair
563	10	MMRF_2330_1_BM_CD138pos_pair
68	10	MMRF_1300_1_BM_CD138pos_pair
603	10	MMRF_2426_1_BM_CD138pos_pair
241	10	MMRF_1683_1_BM_CD138pos_pair
396	10	MMRF_1992_1_BM_CD138pos_pair
422	10	MMRF_2055_1_BM_CD138pos_pair
806	10	MMRF_2781_1_BM_CD138pos_pair
760	10	MMRF_2718_1_BM_CD138pos_pair
156	10	MMRF_1533_1_BM_CD138pos_pair
465	10	MMRF_2141_1_BM_CD138pos_pair
717	10	MMRF_2643_1_BM_CD138pos_pair
452	10	MMRF_2115_1_BM_CD138pos_pair
595	10	MMRF_2409_1_BM_CD138pos_pair
118	10	MMRF_1431_1_BM_CD138pos_pair
697	10	MMRF_2598_1_BM_CD138pos_pair
698	10	MMRF_2601_1_BM_CD138pos_pair
197	10	MMRF_1613_1_BM_CD138pos_pair
341	10	MMRF_1858_1_BM_CD138pos_pair
640	10	MMRF_2489_1_BM_CD138pos_pair
37	10	MMRF_1169_1_BM_CD138pos_pair
296	10	MMRF_1785_1_BM_CD138pos_pair
464	10	MMRF_2140_1_BM_CD138pos_pair
839	10	MMRF_2835_1_BM_CD138pos_pair
283	10	MMRF_1768_1_BM_CD138pos_pair
150	10	MMRF_1516_1_BM_CD138pos_pair
410	10	MMRF_2015_1_BM_CD138pos_pair
291	10	MMRF_1780_1_BM_CD138pos_pair
165	10	MMRF_1546_1_BM_CD138pos_pair
3	10	MMRF_1029_1_BM_CD138pos_pair
77	10	MMRF_1323_1_BM_CD138pos_pair
46	10	MMRF_1202_1_BM_CD138pos_pair
131	10	MMRF_1460_1_BM_CD138pos_pair
218	10	MMRF_1645_1_BM_CD138pos_pair
713	10	MMRF_2638_1_BM_CD138pos_pair
400	10	MMRF_1998_1_BM_CD138pos_pair
323	10	MMRF_1831_1_BM_CD138pos_pair
751	10	MMRF_2704_1_BM_CD138pos_pair
816	10	MMRF_2801_1_BM_CD138pos_pair
693	10	MMRF_2593_1_BM_CD138pos_pair
679	10	MMRF_2568_1_BM_CD138pos_pair
89	10	MMRF_1349_1_BM_CD138pos_pair
293	10	MMRF_1782_1_BM_CD138pos_pair
183	10	MMRF_1588_1_BM_CD138pos_pair
165	10	MMRF_1546_1_BM_CD138pos_pair
372	10	MMRF_1928_1_BM_CD138pos_pair
686	10	MMRF_2580_1_BM_CD138pos_pair
51	10	MMRF_1250_1_BM_CD138pos_pair
188	10	MMRF_1597_1_BM_CD138pos_pair
525	10	MMRF_2265_1_BM_CD138pos_pair
390	10	MMRF_1981_1_BM_CD138pos_pair
399	10	MMRF_1997_1_BM_CD138pos_pair
703	10	MMRF_2609_1_BM_CD138pos_pair
324	10	MMRF_1832_1_BM_CD138pos_pair
76	10	MMRF_1320_1_BM_CD138pos_pair
639	10	MMRF_2488_1_BM_CD138pos_pair
543	10	MMRF_2293_1_BM_CD138pos_pair
767	10	MMRF_2729_1_BM_CD138pos_pair
275	10	MMRF_1753_1_BM_CD138pos_pair
628	10	MMRF_2471_1_BM_CD138pos_pair
707	10	MMRF_2622_1_BM_CD138pos_pair
254	10	MMRF_1715_1_BM_CD138pos_pair
560	10	MMRF_2327_1_BM_CD138pos_pair
373	10	MMRF_1929_1_BM_CD138pos_pair
439	10	MMRF_2090_1_BM_CD138pos_pair
647	10	MMRF_2503_1_BM_CD138pos_pair
592	10	MMRF_2401_1_BM_CD138pos_pair
348	10	MMRF_1867_1_BM_CD138pos_pair
226	10	MMRF_1655_1_BM_CD138pos_pair
594	10	MMRF_2407_1_BM_CD138pos_pair
163	10	MMRF_1542_1_BM_CD138pos_pair
309	10	MMRF_1807_1_BM_CD138pos_pair
684	10	MMRF_2577_1_BM_CD138pos_pair
384	10	MMRF_1967_1_BM_CD138pos_pair
558	10	MMRF_2325_1_BM_CD138pos_pair
37	10	MMRF_1169_1_BM_CD138pos_pair
618	10	MMRF_2455_1_BM_CD138pos_pair
776	10	MMRF_2740_1_BM_CD138pos_pair
696	10	MMRF_2597_1_BM_CD138pos_pair
125	10	MMRF_1446_1_BM_CD138pos_pair
321	10	MMRF_1825_1_BM_CD138pos_pair
548	10	MMRF_2305_1_BM_CD138pos_pair
698	10	MMRF_2601_1_BM_CD138pos_pair
461	10	MMRF_2132_1_BM_CD138pos_pair
227	10	MMRF_1656_1_BM_CD138pos_pair
145	10	MMRF_1505_1_BM_CD138pos_pair
462	10	MMRF_2137_1_BM_CD138pos_pair
571	10	MMRF_2352_1_BM_CD138pos_pair
679	10	MMRF_2568_1_BM_CD138pos_pair
264	10	MMRF_1727_1_BM_CD138pos_pair
742	10	MMRF_2692_1_BM_CD138pos_pair
262	10	MMRF_1725_1_BM_CD138pos_pair
577	10	MMRF_2367_1_BM_CD138pos_pair
18	10	MMRF_1077_1_BM_CD138pos_pair
466	10	MMRF_2143_1_BM_CD138pos_pair
247	10	MMRF_1698_1_BM_CD138pos_pair
46	10	MMRF_1202_1_BM_CD138pos_pair
299	10	MMRF_1790_1_BM_CD138pos_pair
171	10	MMRF_1565_1_BM_CD138pos_pair
131	10	MMRF_1460_1_BM_CD138pos_pair
311	10	MMRF_1810_1_BM_CD138pos_pair
542	10	MMRF_2292_1_BM_CD138pos_pair
614	10	MMRF_2445_1_BM_CD138pos_pair
823	10	MMRF_2817_1_BM_CD138pos_pair
655	10	MMRF_2517_1_BM_CD138pos_pair
738	10	MMRF_2681_1_BM_CD138pos_pair
481	10	MMRF_2180_1_BM_CD138pos_pair
689	10	MMRF_2584_1_BM_CD138pos_pair
526	10	MMRF_2266_1_BM_CD138pos_pair
801	10	MMRF_2774_1_BM_CD138pos_pair
725	10	MMRF_2659_1_BM_CD138pos_pair
400	10	MMRF_1998_1_BM_CD138pos_pair
609	10	MMRF_2437_1_BM_CD138pos_pair
38	10	MMRF_1171_1_BM_CD138pos_pair
87	10	MMRF_1344_1_BM_CD138pos_pair
212	10	MMRF_1639_1_BM_CD138pos_pair
736	10	MMRF_2679_1_BM_CD138pos_pair
11	10	MMRF_1048_1_BM_CD138pos_pair
590	10	MMRF_2399_1_BM_CD138pos_pair
653	10	MMRF_2514_1_BM_CD138pos_pair
508	10	MMRF_2226_1_BM_CD138pos_pair
322	10	MMRF_1830_1_BM_CD138pos_pair
750	10	MMRF_2703_1_BM_CD138pos_pair
363	10	MMRF_1908_1_BM_CD138pos_pair
55	10	MMRF_1261_1_BM_CD138pos_pair
470	10	MMRF_2151_1_BM_CD138pos_pair
144	10	MMRF_1502_1_BM_CD138pos_pair
481	10	MMRF_2180_1_BM_CD138pos_pair
121	10	MMRF_1434_1_BM_CD138pos_pair
616	10	MMRF_2449_1_BM_CD138pos_pair
573	10	MMRF_2362_1_BM_CD138pos_pair
670	10	MMRF_2546_1_BM_CD138pos_pair
535	10	MMRF_2281_1_BM_CD138pos_pair
391	10	MMRF_1982_1_BM_CD138pos_pair
710	10	MMRF_2634_1_BM_CD138pos_pair
356	10	MMRF_1888_1_BM_CD138pos_pair
671	10	MMRF_2548_1_BM_CD138pos_pair
420	10	MMRF_2050_1_BM_CD138pos_pair
213	10	MMRF_1640_1_BM_CD138pos_pair
158	10	MMRF_1535_1_BM_CD138pos_pair
407	10	MMRF_2007_1_BM_CD138pos_pair
193	10	MMRF_1605_1_BM_CD138pos_pair
492	10	MMRF_2199_1_BM_CD138pos_pair
187	10	MMRF_1596_1_BM_CD138pos_pair
334	10	MMRF_1846_1_BM_CD138pos_pair
409	10	MMRF_2014_1_BM_CD138pos_pair
518	10	MMRF_2245_1_BM_CD138pos_pair
278	10	MMRF_1759_1_BM_CD138pos_pair
70	10	MMRF_1307_1_BM_CD138pos_pair
491	10	MMRF_2198_1_BM_CD138pos_pair
322	10	MMRF_1830_1_BM_CD138pos_pair
730	10	MMRF_2667_1_BM_CD138pos_pair
232	10	MMRF_1668_1_BM_CD138pos_pair
39	11	MMRF_1178_1_BM_CD138pos_pair
348	11	MMRF_1867_1_BM_CD138pos_pair
40	11	MMRF_1179_1_BM_CD138pos_pair
471	11	MMRF_2152_1_BM_CD138pos_pair
488	11	MMRF_2194_1_BM_CD138pos_pair
306	11	MMRF_1801_1_BM_CD138pos_pair
28	11	MMRF_1107_1_BM_CD138pos_pair
589	11	MMRF_2397_1_BM_CD138pos_pair
787	11	MMRF_2756_1_BM_CD138pos_pair
535	11	MMRF_2281_1_BM_CD138pos_pair
448	11	MMRF_2107_1_BM_CD138pos_pair
622	11	MMRF_2459_1_BM_CD138pos_pair
86	11	MMRF_1342_1_BM_CD138pos_pair
638	11	MMRF_2487_1_BM_CD138pos_pair
630	11	MMRF_2473_1_BM_CD138pos_pair
740	11	MMRF_2688_1_BM_CD138pos_pair
667	11	MMRF_2541_1_BM_CD138pos_pair
618	11	MMRF_2455_1_BM_CD138pos_pair
497	11	MMRF_2207_1_BM_CD138pos_pair
463	11	MMRF_2138_1_BM_CD138pos_pair
354	11	MMRF_1882_1_BM_CD138pos_pair
466	11	MMRF_2143_1_BM_CD138pos_pair
325	11	MMRF_1833_1_BM_CD138pos_pair
746	11	MMRF_2698_1_BM_CD138pos_pair
335	11	MMRF_1847_1_BM_CD138pos_pair
408	11	MMRF_2012_1_BM_CD138pos_pair
262	11	MMRF_1725_1_BM_CD138pos_pair
610	11	MMRF_2438_1_BM_CD138pos_pair
83	11	MMRF_1332_1_BM_CD138pos_pair
283	11	MMRF_1768_1_BM_CD138pos_pair
383	11	MMRF_1965_1_BM_CD138pos_pair
10	11	MMRF_1045_1_BM_CD138pos_pair
272	11	MMRF_1744_1_BM_CD138pos_pair
121	11	MMRF_1434_1_BM_CD138pos_pair
794	11	MMRF_2764_1_BM_CD138pos_pair
138	11	MMRF_1485_1_BM_CD138pos_pair
289	11	MMRF_1777_1_BM_CD138pos_pair
255	11	MMRF_1716_1_BM_CD138pos_pair
213	11	MMRF_1640_1_BM_CD138pos_pair
142	11	MMRF_1497_1_BM_CD138pos_pair
376	11	MMRF_1932_1_BM_CD138pos_pair
519	11	MMRF_2246_1_BM_CD138pos_pair
611	11	MMRF_2440_1_BM_CD138pos_pair
63	11	MMRF_1284_1_BM_CD138pos_pair
737	11	MMRF_2680_1_BM_CD138pos_pair
555	11	MMRF_2316_1_BM_CD138pos_pair
593	11	MMRF_2404_1_BM_CD138pos_pair
593	11	MMRF_2404_1_BM_CD138pos_pair
166	11	MMRF_1547_1_BM_CD138pos_pair
700	11	MMRF_2604_1_BM_CD138pos_pair
249	11	MMRF_1705_1_BM_CD138pos_pair
605	11	MMRF_2428_1_BM_CD138pos_pair
529	11	MMRF_2269_1_BM_CD138pos_pair
71	11	MMRF_1308_1_BM_CD138pos_pair
11	11	MMRF_1048_1_BM_CD138pos_pair
277	11	MMRF_1758_1_BM_CD138pos_pair
345	11	MMRF_1862_1_BM_CD138pos_pair
637	11	MMRF_2486_1_BM_CD138pos_pair
766	11	MMRF_2728_1_BM_CD138pos_pair
129	11	MMRF_1453_1_BM_CD138pos_pair
79	11	MMRF_1325_1_BM_CD138pos_pair
511	11	MMRF_2231_1_BM_CD138pos_pair
394	11	MMRF_1988_1_BM_CD138pos_pair
441	11	MMRF_2093_1_BM_CD138pos_pair
206	11	MMRF_1628_1_BM_CD138pos_pair
38	11	MMRF_1171_1_BM_CD138pos_pair
391	11	MMRF_1982_1_BM_CD138pos_pair
226	11	MMRF_1655_1_BM_CD138pos_pair
284	11	MMRF_1771_1_BM_CD138pos_pair
333	11	MMRF_1845_1_BM_CD138pos_pair
768	11	MMRF_2730_1_BM_CD138pos_pair
670	11	MMRF_2546_1_BM_CD138pos_pair
830	11	MMRF_2826_1_BM_CD138pos_pair
425	11	MMRF_2059_1_BM_CD138pos_pair
72	11	MMRF_1309_1_BM_CD138pos_pair
602	11	MMRF_2425_1_BM_CD138pos_pair
584	11	MMRF_2383_1_BM_CD138pos_pair
206	11	MMRF_1628_1_BM_CD138pos_pair
444	11	MMRF_2098_1_BM_CD138pos_pair
789	11	MMRF_2758_1_BM_CD138pos_pair
146	11	MMRF_1506_1_BM_CD138pos_pair
493	11	MMRF_2200_1_BM_CD138pos_pair
484	11	MMRF_2185_1_BM_CD138pos_pair
688	11	MMRF_2583_1_BM_CD138pos_pair
589	11	MMRF_2397_1_BM_CD138pos_pair
844	11	MMRF_2847_1_BM_CD138pos_pair
609	11	MMRF_2437_1_BM_CD138pos_pair
127	11	MMRF_1450_1_BM_CD138pos_pair
29	11	MMRF_1108_1_BM_CD138pos_pair
183	11	MMRF_1588_1_BM_CD138pos_pair
611	11	MMRF_2440_1_BM_CD138pos_pair
364	11	MMRF_1911_1_BM_CD138pos_pair
686	11	MMRF_2580_1_BM_CD138pos_pair
182	11	MMRF_1587_1_BM_CD138pos_pair
149	11	MMRF_1512_1_BM_CD138pos_pair
701	11	MMRF_2605_1_BM_CD138pos_pair
716	11	MMRF_2642_1_BM_CD138pos_pair
321	11	MMRF_1825_1_BM_CD138pos_pair
402	11	MMRF_2000_1_BM_CD138pos_pair
371	11	MMRF_1927_1_BM_CD138pos_pair
334	11	MMRF_1846_1_BM_CD138pos_pair
649	11	MMRF_2505_1_BM_CD138pos_pair
53	11	MMRF_1252_1_BM_CD138pos_pair
350	11	MMRF_1876_1_BM_CD138pos_pair
688	11	MMRF_2583_1_BM_CD138pos_pair
201	11	MMRF_1621_1_BM_CD138pos_pair
270	11	MMRF_1739_1_BM_CD138pos_pair
356	11	MMRF_1888_1_BM_CD138pos_pair
303	11	MMRF_1795_1_BM_CD138pos_pair
512	11	MMRF_2232_1_BM_CD138pos_pair
233	11	MMRF_1671_1_BM_CD138pos_pair
304	11	MMRF_1796_1_BM_CD138pos_pair
595	11	MMRF_2409_1_BM_CD138pos_pair
195	11	MMRF_1608_1_BM_CD138pos_pair
507	11	MMRF_2225_1_BM_CD138pos_pair
83	11	MMRF_1332_1_BM_CD138pos_pair
185	11	MMRF_1593_1_BM_CD138pos_pair
771	11	MMRF_2733_1_BM_CD138pos_pair
286	11	MMRF_1773_1_BM_CD138pos_pair
821	11	MMRF_2815_1_BM_CD138pos_pair
836	11	MMRF_2832_1_BM_CD138pos_pair
173	11	MMRF_1570_1_BM_CD138pos_pair
700	11	MMRF_2604_1_BM_CD138pos_pair
14	11	MMRF_1055_1_BM_CD138pos_pair
711	11	MMRF_2636_1_BM_CD138pos_pair
593	11	MMRF_2404_1_BM_CD138pos_pair
776	11	MMRF_2740_1_BM_CD138pos_pair
513	11	MMRF_2236_1_BM_CD138pos_pair
517	11	MMRF_2244_1_BM_CD138pos_pair
732	11	MMRF_2670_1_BM_CD138pos_pair
133	11	MMRF_1462_1_BM_CD138pos_pair
32	11	MMRF_1151_1_BM_CD138pos_pair
266	11	MMRF_1733_1_BM_CD138pos_pair
169	11	MMRF_1560_1_BM_CD138pos_pair
383	11	MMRF_1965_1_BM_CD138pos_pair
237	11	MMRF_1677_1_BM_CD138pos_pair
745	11	MMRF_2696_1_BM_CD138pos_pair
814	11	MMRF_2795_1_BM_CD138pos_pair
315	11	MMRF_1817_1_BM_CD138pos_pair
295	11	MMRF_1784_1_BM_CD138pos_pair
78	11	MMRF_1324_1_BM_CD138pos_pair
458	11	MMRF_2126_1_BM_CD138pos_pair
561	11	MMRF_2328_1_BM_CD138pos_pair
347	11	MMRF_1866_1_BM_CD138pos_pair
824	11	MMRF_2818_1_BM_CD138pos_pair
820	11	MMRF_2814_1_BM_CD138pos_pair
830	11	MMRF_2826_1_BM_CD138pos_pair
791	11	MMRF_2761_1_BM_CD138pos_pair
28	11	MMRF_1107_1_BM_CD138pos_pair
21	11	MMRF_1082_1_BM_CD138pos_pair
55	11	MMRF_1261_1_BM_CD138pos_pair
259	11	MMRF_1721_1_BM_CD138pos_pair
70	11	MMRF_1307_1_BM_CD138pos_pair
448	11	MMRF_2107_1_BM_CD138pos_pair
412	11	MMRF_2018_1_BM_CD138pos_pair
233	11	MMRF_1671_1_BM_CD138pos_pair
81	11	MMRF_1328_1_BM_CD138pos_pair
65	11	MMRF_1286_1_BM_CD138pos_pair
813	11	MMRF_2794_1_BM_CD138pos_pair
396	11	MMRF_1992_1_BM_CD138pos_pair
609	11	MMRF_2437_1_BM_CD138pos_pair
513	11	MMRF_2236_1_BM_CD138pos_pair
47	11	MMRF_1210_1_BM_CD138pos_pair
603	11	MMRF_2426_1_BM_CD138pos_pair
93	11	MMRF_1356_1_BM_CD138pos_pair
486	11	MMRF_2187_1_BM_CD138pos_pair
228	11	MMRF_1659_1_BM_CD138pos_pair
636	11	MMRF_2485_1_BM_CD138pos_pair
592	11	MMRF_2401_1_BM_CD138pos_pair
847	11	MMRF_2853_1_BM_CD138pos_pair
611	11	MMRF_2440_1_BM_CD138pos_pair
156	11	MMRF_1533_1_BM_CD138pos_pair
581	11	MMRF_2378_1_BM_CD138pos_pair
808	11	MMRF_2787_1_BM_CD138pos_pair
746	11	MMRF_2698_1_BM_CD138pos_pair
341	11	MMRF_1858_1_BM_CD138pos_pair
402	11	MMRF_2000_1_BM_CD138pos_pair
721	11	MMRF_2651_1_BM_CD138pos_pair
6	11	MMRF_1032_1_BM_CD138pos_pair
566	11	MMRF_2335_1_BM_CD138pos_pair
630	11	MMRF_2473_1_BM_CD138pos_pair
438	11	MMRF_2089_1_BM_CD138pos_pair
846	11	MMRF_2851_1_BM_CD138pos_pair
394	11	MMRF_1988_1_BM_CD138pos_pair
635	11	MMRF_2480_1_BM_CD138pos_pair
120	11	MMRF_1433_1_BM_CD138pos_pair
408	11	MMRF_2012_1_BM_CD138pos_pair
276	11	MMRF_1755_1_BM_CD138pos_pair
798	11	MMRF_2769_1_BM_CD138pos_pair
244	11	MMRF_1690_1_BM_CD138pos_pair
92	11	MMRF_1355_1_BM_CD138pos_pair
621	11	MMRF_2458_1_BM_CD138pos_pair
745	11	MMRF_2696_1_BM_CD138pos_pair
99	11	MMRF_1371_1_BM_CD138pos_pair
483	11	MMRF_2183_1_BM_CD138pos_pair
401	11	MMRF_1999_1_BM_CD138pos_pair
480	11	MMRF_2176_1_BM_CD138pos_pair
615	11	MMRF_2446_1_BM_CD138pos_pair
14	11	MMRF_1055_1_BM_CD138pos_pair
824	11	MMRF_2818_1_BM_CD138pos_pair
235	11	MMRF_1674_1_BM_CD138pos_pair
708	11	MMRF_2630_1_BM_CD138pos_pair
395	11	MMRF_1991_1_BM_CD138pos_pair
301	11	MMRF_1793_1_BM_CD138pos_pair
201	11	MMRF_1621_1_BM_CD138pos_pair
696	11	MMRF_2597_1_BM_CD138pos_pair
699	11	MMRF_2602_1_BM_CD138pos_pair
737	11	MMRF_2680_1_BM_CD138pos_pair
266	11	MMRF_1733_1_BM_CD138pos_pair
19	11	MMRF_1078_1_BM_CD138pos_pair
425	11	MMRF_2059_1_BM_CD138pos_pair
726	11	MMRF_2660_1_BM_CD138pos_pair
275	11	MMRF_1753_1_BM_CD138pos_pair
362	11	MMRF_1906_1_BM_CD138pos_pair
829	11	MMRF_2823_1_BM_CD138pos_pair
561	11	MMRF_2328_1_BM_CD138pos_pair
343	11	MMRF_1860_1_BM_CD138pos_pair
717	11	MMRF_2643_1_BM_CD138pos_pair
839	11	MMRF_2835_1_BM_CD138pos_pair
404	11	MMRF_2002_1_BM_CD138pos_pair
99	11	MMRF_1371_1_BM_CD138pos_pair
248	11	MMRF_1700_1_BM_CD138pos_pair
644	11	MMRF_2498_1_BM_CD138pos_pair
438	11	MMRF_2089_1_BM_CD138pos_pair
758	11	MMRF_2715_1_BM_CD138pos_pair
729	11	MMRF_2666_1_BM_CD138pos_pair
117	11	MMRF_1426_1_BM_CD138pos_pair
222	11	MMRF_1650_1_BM_CD138pos_pair
