sample	variable	value	purity	thresh	call	chrarm	CI95	HD_chr
SCI004	del_chr_4q	0.005	0.85	0.05882352941176471	0	chr_4q	0.0024	no
SCI004	del_chr_5p	0	0.85	0.05882352941176471	0	chr_5p	0.0025	no
SCI004	del_chr_5q	0	0.85	0.05882352941176471	0	chr_5q	0.0016	no
SCI004	del_chr_6p	0	0.85	0.05882352941176471	0	chr_6p	0.0029	no
SCI004	del_chr_6q	0	0.85	0.05882352941176471	0	chr_6q	0.0024	no
SCI004	del_chr_7p	0	0.85	0.05882352941176471	0	chr_7p	0.0015	no
SCI004	del_chr_7q	0	0.85	0.05882352941176471	0	chr_7q	0.001	no
SCI004	del_chr_8p	0.015	0.85	0.05882352941176471	0	chr_8p	0.002	no
SCI004	del_chr_8q	0	0.85	0.05882352941176471	0	chr_8q	0.0016	no
SCI004	del_chr_9p	0	0.85	0.05882352941176471	0	chr_9p	0.0038	no
SCI004	del_chr_9q	0	0.85	0.05882352941176471	0	chr_9q	0.0069	no
SCI004	del_chr_10p	0.001	0.85	0.05882352941176471	0	chr_10p	0.0019	no
SCI004	del_chr_10q_NFKB2	0	0.85	0.05882352941176471	0	chr_10q_NFKB2	0.0013	no
SCI004	del_chr_11p	0	0.85	0.05882352941176471	0	chr_11p	0.0015	no
SCI004	del_chr_11q_BIRC2	0	0.85	0.05882352941176471	0	chr_11q_BIRC2	0.0015	no
SCI004	del_chr_12p	0.017	0.85	0.05882352941176471	0	chr_12p	0.001	no
SCI004	del_chr_12q	0.017	0.85	0.05882352941176471	0	chr_12q	0.001	no
SCI004	del_chr_13q_RB1	0	0.85	0.05882352941176471	0	chr_13q_RB1	0.0013	no
SCI004	del_chr_14q_MAX	0	0.85	0.05882352941176471	0	chr_14q_MAX	0.0013	no
SCI004	del_chr_14q_TRAF3	0	0.85	0.05882352941176471	0	chr_14q_TRAF3	0.0013	no
SCI004	del_chr_15q	0	0.85	0.05882352941176471	0	chr_15q	0.0032	no
SCI004	del_chr_16p	0	0.85	0.05882352941176471	0	chr_16p	0.0051	no
SCI004	del_chr_16q_CYLD	0	0.85	0.05882352941176471	0	chr_16q_CYLD	0.0025	no
SCI004	del_chr_17p_TP53	0.037	0.85	0.05882352941176471	0	chr_17p_TP53	0.0013	no
SCI004	del_chr_17q	0.05	0.85	0.05882352941176471	0	chr_17q	0.0013	no
SCI004	del_chr_18p	0	0.85	0.05882352941176471	0	chr_18p	0.0015	no
SCI004	del_chr_18q	0	0.85	0.05882352941176471	0	chr_18q	0.0019	no
SCI004	del_chr_19p	0	0.85	0.05882352941176471	0	chr_19p	0.0035	no
SCI004	del_chr_19q	0	0.85	0.05882352941176471	0	chr_19q	0.003	no
SCI004	del_chr_20p	0.042	0.85	0.05882352941176471	0	chr_20p	0.0022	no
SCI004	del_chr_20q	0.041	0.85	0.05882352941176471	0	chr_20q	0.0021	no
SCI004	del_chr_21q	0.055	0.85	0.05882352941176471	0	chr_21q	0.0021	no
SCI004	del_chr_22q	0.013	0.85	0.05882352941176471	0	chr_22q	0.0019	no
SCI004	HyperDiploidy	0.958	0.85	0.05882352941176471	1	NA	0.0025	NA
SCI005	amp_chr_1p_NOTCH2	0.007	1	0.05	0	chr_1p_NOTCH2	0.001	no
SCI005	amp_chr_1q_CKS1B	0	1	0.05	0	chr_1q_CKS1B	0.0011	no
SCI005	amp_chr_2p	0	1	0.05	0	chr_2p	7e-4	no
SCI005	amp_chr_2q	0	1	0.05	0	chr_2q	8e-4	no
SCI005	amp_chr_3p	0	1	0.05	0	chr_3p	0.0012	yes
SCI005	amp_chr_3q	0	1	0.05	0	chr_3q	0.0018	yes
SCI005	amp_chr_4p	0	1	0.05	0	chr_4p	0.0018	no
SCI005	amp_chr_4q	0	1	0.05	0	chr_4q	0.0015	no
SCI005	amp_chr_5p	0	1	0.05	0	chr_5p	0.0017	yes
SCI005	amp_chr_5q	0	1	0.05	0	chr_5q	0.0012	yes
SCI005	amp_chr_6p	0	1	0.05	0	chr_6p	0.003	no
SCI005	amp_chr_6q	0	1	0.05	0	chr_6q	0.0015	no
SCI005	amp_chr_7p	0	1	0.05	0	chr_7p	0.0011	yes
SCI005	amp_chr_7q	0	1	0.05	0	chr_7q	0.0014	yes
SCI005	amp_chr_8p	0	1	0.05	0	chr_8p	0.0019	no
SCI005	amp_chr_8q_MYC	0	1	0.05	0	chr_8q_MYC	0.001	no
SCI005	amp_chr_8q_MYC_enhancer	0	1	0.05	0	chr_8q_MYC_enhancer	0.001	no
SCI005	amp_chr_9p	0	1	0.05	0	chr_9p	0.0028	yes
SCI005	amp_chr_9q	0.021	1	0.05	0	chr_9q	0.0013	yes
SCI005	amp_chr_10p	0.006	1	0.05	0	chr_10p	0.0018	no
SCI005	amp_chr_10q	0.001	1	0.05	0	chr_10q	0.0017	no
SCI005	amp_chr_11p	0.001	1	0.05	0	chr_11p	0.002	yes
SCI005	amp_chr_11q_CCND1	0.414	1	0.05	1	chr_11q_CCND1	0.0271	yes
SCI005	amp_chr_12p	0	1	0.05	0	chr_12p	0.0015	no
SCI005	amp_chr_12q	0	1	0.05	0	chr_12q	0.001	no
SCI005	amp_chr_13q	0	1	0.05	0	chr_13q	0.0012	no
SCI005	amp_chr_14q	0	1	0.05	0	chr_14q	0.0018	no
SCI005	amp_chr_15q	0.01	1	0.05	0	chr_15q	0.0013	yes
SCI005	amp_chr_16p	0.003	1	0.05	0	chr_16p	0.0025	no
SCI005	amp_chr_16q	0	1	0.05	0	chr_16q	0.0017	no
SCI005	amp_chr_17p	0.009	1	0.05	0	chr_17p	0.0022	no
SCI005	amp_chr_17q	0.01	1	0.05	0	chr_17q	0.0016	no
SCI005	amp_chr_18p	0	1	0.05	0	chr_18p	0.0013	no
SCI005	amp_chr_18q	0	1	0.05	0	chr_18q	0.0013	no
SCI005	amp_chr_19p	0	1	0.05	0	chr_19p	0.0026	yes
SCI005	amp_chr_19q	0	1	0.05	0	chr_19q	0.0035	yes
SCI005	amp_chr_20p	0	1	0.05	0	chr_20p	0.0021	no
SCI005	amp_chr_20q	0.002	1	0.05	0	chr_20q	0.0026	no
SCI005	amp_chr_21q	0	1	0.05	0	chr_21q	0.0031	yes
SCI005	amp_chr_22q	0	1	0.05	0	chr_22q	0.002	no
SCI005	del_chr_1p_CDKN2C	0	1	0.05	0	chr_1p_CDKN2C	0.001	no
SCI005	del_chr_1p_EVI5	0	1	0.05	0	chr_1p_EVI5	0.001	no
SCI005	del_chr_1p_TENT5C	0	1	0.05	0	chr_1p_TENT5C	0.001	no
SCI005	del_chr_1q	0.004	1	0.05	0	chr_1q	0.0011	no
SCI005	del_chr_2p	0.013	1	0.05	0	chr_2p	7e-4	no
SCI005	del_chr_2q	0.012	1	0.05	0	chr_2q	8e-4	no
SCI005	del_chr_3p	0.01	1	0.05	0	chr_3p	0.0012	no
SCI005	del_chr_3q	0.007	1	0.05	0	chr_3q	0.0018	no
SCI005	del_chr_4p	0.003	1	0.05	0	chr_4p	0.0018	no
SCI005	del_chr_4q	0	1	0.05	0	chr_4q	0.0015	no
SCI005	del_chr_5p	0.019	1	0.05	0	chr_5p	0.0017	no
SCI005	del_chr_5q	0.009	1	0.05	0	chr_5q	0.0012	no
SCI005	del_chr_6p	0.003	1	0.05	0	chr_6p	0.003	no
SCI005	del_chr_6q	0.028	1	0.05	0	chr_6q	0.0015	no
SCI005	del_chr_7p	0.015	1	0.05	0	chr_7p	0.0011	no
SCI005	del_chr_7q	0.01	1	0.05	0	chr_7q	0.0014	no
SCI005	del_chr_8p	0.025	1	0.05	0	chr_8p	0.0019	no
SCI005	del_chr_8q	0.013	1	0.05	0	chr_8q	0.0013	no
SCI005	del_chr_9p	0.019	1	0.05	0	chr_9p	0.0028	no
SCI005	del_chr_9q	0	1	0.05	0	chr_9q	0.0013	no
SCI005	del_chr_10p	0	1	0.05	0	chr_10p	0.0018	no
SCI005	del_chr_10q_NFKB2	0	1	0.05	0	chr_10q_NFKB2	0.0016	no
SCI005	del_chr_11p	0	1	0.05	0	chr_11p	0.002	no
SCI005	del_chr_11q_BIRC2	0.009	1	0.05	0	chr_11q_BIRC2	0.0014	no
SCI005	del_chr_12p	0.036	1	0.05	0	chr_12p	0.0015	no
SCI005	del_chr_12q	0.037	1	0.05	0	chr_12q	0.001	no
SCI005	del_chr_13q_RB1	0.02	1	0.05	0	chr_13q_RB1	0.0012	no
SCI005	del_chr_14q_MAX	0.006	1	0.05	0	chr_14q_MAX	0.0012	no
SCI005	del_chr_14q_TRAF3	0.006	1	0.05	0	chr_14q_TRAF3	0.0012	no
SCI005	del_chr_15q	0	1	0.05	0	chr_15q	0.0013	no
SCI005	del_chr_16p	0	1	0.05	0	chr_16p	0.0025	no
SCI005	del_chr_16q_CYLD	0.009	1	0.05	0	chr_16q_CYLD	0.0017	no
SCI005	del_chr_17p_TP53	0	1	0.05	0	chr_17p_TP53	0.0022	no
SCI005	del_chr_17q	0	1	0.05	0	chr_17q	0.0016	no
SCI005	del_chr_18p	0.047	1	0.05	0	chr_18p	0.0013	no
SCI005	del_chr_18q	0.047	1	0.05	0	chr_18q	0.0013	no
SCI005	del_chr_19p	0.032	1	0.05	0	chr_19p	0.0026	no
SCI005	del_chr_19q	0.004	1	0.05	0	chr_19q	0.0035	no
SCI005	del_chr_20p	0.02	1	0.05	0	chr_20p	0.0021	no
SCI005	del_chr_20q	0	1	0.05	0	chr_20q	0.0026	no
SCI005	del_chr_21q	0	1	0.05	0	chr_21q	0.0031	no
SCI005	del_chr_22q	0.423	1	0.05	1	chr_22q	0.002	no
SCI005	HyperDiploidy	0	1	0.05	0	NA	0.0025	NA
SCI006	amp_chr_1p_NOTCH2	0.003	0.67	0.07462686567164178	0	chr_1p_NOTCH2	5e-4	no
SCI006	amp_chr_1q_CKS1B	0.003	0.67	0.07462686567164178	0	chr_1q_CKS1B	5e-4	no
SCI006	amp_chr_2p	0	0.67	0.07462686567164178	0	chr_2p	8e-4	no
SCI006	amp_chr_2q	0.004	0.67	0.07462686567164178	0	chr_2q	7e-4	no
SCI006	amp_chr_3p	0.007	0.67	0.07462686567164178	0	chr_3p	6e-4	yes
SCI006	amp_chr_3q	0.009	0.67	0.07462686567164178	0	chr_3q	7e-4	yes
SCI006	amp_chr_4p	0.005	0.67	0.07462686567164178	0	chr_4p	7e-4	no
SCI006	amp_chr_4q	0.004	0.67	0.07462686567164178	0	chr_4q	6e-4	no
SCI006	amp_chr_5p	0.008	0.67	0.07462686567164178	0	chr_5p	6e-4	yes
SCI006	amp_chr_5q	0.008	0.67	0.07462686567164178	0	chr_5q	6e-4	yes
SCI006	amp_chr_6p	0.009	0.67	0.07462686567164178	0	chr_6p	0.0011	no
SCI006	amp_chr_6q	0	0.67	0.07462686567164178	0	chr_6q	7e-4	no
SCI006	amp_chr_7p	0.009	0.67	0.07462686567164178	0	chr_7p	7e-4	yes
SCI006	amp_chr_7q	0.012	0.67	0.07462686567164178	0	chr_7q	9e-4	yes
SCI006	amp_chr_8p	0.015	0.67	0.07462686567164178	0	chr_8p	0.0017	no
SCI006	amp_chr_8q_MYC	0	0.67	0.07462686567164178	0	chr_8q_MYC	7e-4	no
SCI006	amp_chr_8q_MYC_enhancer	0	0.67	0.07462686567164178	0	chr_8q_MYC_enhancer	7e-4	no
SCI006	amp_chr_9p	0	0.67	0.07462686567164178	0	chr_9p	0.0023	yes
SCI006	amp_chr_9q	0.01	0.67	0.07462686567164178	0	chr_9q	0.0016	yes
SCI006	amp_chr_10p	0.021	0.67	0.07462686567164178	0	chr_10p	0.0012	no
SCI006	amp_chr_10q	0.002	0.67	0.07462686567164178	0	chr_10q	8e-4	no
SCI006	amp_chr_11p	0.005	0.67	0.07462686567164178	0	chr_11p	7e-4	yes
SCI006	amp_chr_11q_CCND1	0	0.67	0.07462686567164178	0	chr_11q_CCND1	7e-4	yes
SCI006	amp_chr_12p	0	0.67	0.07462686567164178	0	chr_12p	7e-4	no
SCI006	amp_chr_12q	0	0.67	0.07462686567164178	0	chr_12q	7e-4	no
SCI006	amp_chr_13q	0.006	0.67	0.07462686567164178	0	chr_13q	8e-4	no
SCI006	amp_chr_14q	0.023	0.67	0.07462686567164178	0	chr_14q	0.0013	no
SCI006	amp_chr_15q	0.021	0.67	0.07462686567164178	0	chr_15q	8e-4	yes
SCI006	amp_chr_16p	0.011	0.67	0.07462686567164178	0	chr_16p	0.001	no
SCI006	amp_chr_16q	0.006	0.67	0.07462686567164178	0	chr_16q	0.0015	no
SCI006	amp_chr_17p	0.022	0.67	0.07462686567164178	0	chr_17p	0.0019	no
SCI006	amp_chr_17q	0.015	0.67	0.07462686567164178	0	chr_17q	0.0017	no
SCI006	amp_chr_18p	0	0.67	0.07462686567164178	0	chr_18p	9e-4	no
SCI006	amp_chr_18q	0	0.67	0.07462686567164178	0	chr_18q	9e-4	no
SCI006	amp_chr_19p	0.006	0.67	0.07462686567164178	0	chr_19p	0.0016	yes
SCI006	amp_chr_19q	0.017	0.67	0.07462686567164178	0	chr_19q	0.0017	yes
SCI006	amp_chr_20p	0.009	0.67	0.07462686567164178	0	chr_20p	9e-4	no
SCI006	amp_chr_20q	0.009	0.67	0.07462686567164178	0	chr_20q	9e-4	no
SCI006	amp_chr_21q	0.019	0.67	0.07462686567164178	0	chr_21q	0.0021	yes
SCI006	amp_chr_22q	0.02	0.67	0.07462686567164178	0	chr_22q	0.0018	no
SCI006	del_chr_1p_CDKN2C	0	0.67	0.07462686567164178	0	chr_1p_CDKN2C	5e-4	no
SCI006	del_chr_1p_EVI5	0	0.67	0.07462686567164178	0	chr_1p_EVI5	5e-4	no
SCI006	del_chr_1p_TENT5C	0	0.67	0.07462686567164178	0	chr_1p_TENT5C	5e-4	no
SCI006	del_chr_1q	0	0.67	0.07462686567164178	0	chr_1q	6e-4	no
SCI006	del_chr_2p	0.008	0.67	0.07462686567164178	0	chr_2p	8e-4	no
SCI006	del_chr_2q	0	0.67	0.07462686567164178	0	chr_2q	7e-4	no
SCI006	del_chr_3p	0	0.67	0.07462686567164178	0	chr_3p	6e-4	no
SCI006	del_chr_3q	0	0.67	0.07462686567164178	0	chr_3q	7e-4	no
SCI006	del_chr_4p	0	0.67	0.07462686567164178	0	chr_4p	7e-4	no
SCI006	del_chr_4q	0	0.67	0.07462686567164178	0	chr_4q	6e-4	no
SCI006	del_chr_5p	0	0.67	0.07462686567164178	0	chr_5p	6e-4	no
SCI006	del_chr_5q	0	0.67	0.07462686567164178	0	chr_5q	6e-4	no
SCI006	del_chr_6p	0	0.67	0.07462686567164178	0	chr_6p	0.0011	no
SCI006	del_chr_6q	0.001	0.67	0.07462686567164178	0	chr_6q	7e-4	no
SCI006	del_chr_7p	0	0.67	0.07462686567164178	0	chr_7p	7e-4	no
SCI006	del_chr_7q	0	0.67	0.07462686567164178	0	chr_7q	9e-4	no
SCI006	del_chr_8p	0	0.67	0.07462686567164178	0	chr_8p	0.0017	no
SCI006	del_chr_8q	0.002	0.67	0.07462686567164178	0	chr_8q	7e-4	no
SCI006	del_chr_9p	0.006	0.67	0.07462686567164178	0	chr_9p	0.0023	no
SCI006	del_chr_9q	0	0.67	0.07462686567164178	0	chr_9q	0.0016	no
SCI006	del_chr_10p	0	0.67	0.07462686567164178	0	chr_10p	0.0012	no
SCI006	del_chr_10q_NFKB2	0.008	0.67	0.07462686567164178	0	chr_10q_NFKB2	8e-4	no
SCI006	del_chr_11p	0	0.67	0.07462686567164178	0	chr_11p	7e-4	no
SCI006	del_chr_11q_BIRC2	0.004	0.67	0.07462686567164178	0	chr_11q_BIRC2	7e-4	no
SCI006	del_chr_12p	0.031	0.67	0.07462686567164178	0	chr_12p	7e-4	no
SCI006	del_chr_12q	0.031	0.67	0.07462686567164178	0	chr_12q	7e-4	no
SCI006	del_chr_13q_RB1	0.002	0.67	0.07462686567164178	0	chr_13q_RB1	8e-4	no
SCI006	del_chr_14q_MAX	0	0.67	0.07462686567164178	0	chr_14q_MAX	9e-4	no
SCI006	del_chr_14q_TRAF3	0	0.67	0.07462686567164178	0	chr_14q_TRAF3	0.0028	no
SCI006	del_chr_15q	0	0.67	0.07462686567164178	0	chr_15q	8e-4	no
SCI006	del_chr_16p	0	0.67	0.07462686567164178	0	chr_16p	0.001	no
SCI006	del_chr_16q_CYLD	0	0.67	0.07462686567164178	0	chr_16q_CYLD	0.001	no
SCI006	del_chr_17p_TP53	0	0.67	0.07462686567164178	0	chr_17p_TP53	0.0018	no
SCI006	del_chr_17q	0	0.67	0.07462686567164178	0	chr_17q	0.0017	no
SCI006	del_chr_18p	0.037	0.67	0.07462686567164178	0	chr_18p	9e-4	no
SCI006	del_chr_18q	0.037	0.67	0.07462686567164178	0	chr_18q	9e-4	no
SCI006	del_chr_19p	0	0.67	0.07462686567164178	0	chr_19p	0.0016	no
SCI006	del_chr_19q	0	0.67	0.07462686567164178	0	chr_19q	0.0017	no
SCI006	del_chr_20p	0	0.67	0.07462686567164178	0	chr_20p	9e-4	no
SCI006	del_chr_20q	0	0.67	0.07462686567164178	0	chr_20q	9e-4	no
SCI006	del_chr_21q	0	0.67	0.07462686567164178	0	chr_21q	0.0021	no
SCI006	del_chr_22q	0	0.67	0.07462686567164178	0	chr_22q	0.0018	no
SCI006	HyperDiploidy	0	0.67	0.07462686567164178	0	NA	0.0025	NA
SCI007	amp_chr_1p_NOTCH2	0	0.65	0.07692307692307693	0	chr_1p_NOTCH2	7e-4	no
SCI007	amp_chr_1q_CKS1B	1	0.65	0.07692307692307693	1	chr_1q_CKS1B	0.0021	no
SCI007	amp_chr_2p	0	0.65	0.07692307692307693	0	chr_2p	8e-4	no
SCI007	amp_chr_2q	0	0.65	0.07692307692307693	0	chr_2q	5e-4	no
SCI007	amp_chr_3p	-999	0.65	0.07692307692307693	-999	chr_3p	0.0013	yes
SCI007	amp_chr_3q	-999	0.65	0.07692307692307693	-999	chr_3q	9e-4	yes
SCI007	amp_chr_4p	0.987	0.65	0.07692307692307693	1	chr_4p	0.0021	no
SCI007	amp_chr_4q	0.989	0.65	0.07692307692307693	1	chr_4q	0.001	no
SCI007	amp_chr_5p	-999	0.65	0.07692307692307693	-999	chr_5p	7e-4	yes
SCI007	amp_chr_5q	-999	0.65	0.07692307692307693	-999	chr_5q	7e-4	yes
SCI007	amp_chr_6p	1	0.65	0.07692307692307693	1	chr_6p	0.0014	no
SCI007	amp_chr_6q	1	0.65	0.07692307692307693	1	chr_6q	0.001	no
SCI007	amp_chr_7p	-999	0.65	0.07692307692307693	-999	chr_7p	0.0012	yes
SCI007	amp_chr_7q	-999	0.65	0.07692307692307693	-999	chr_7q	0.0016	yes
SCI007	amp_chr_8p	0	0.65	0.07692307692307693	0	chr_8p	6e-4	no
SCI007	amp_chr_8q_MYC	0	0.65	0.07692307692307693	0	chr_8q_MYC	6e-4	no
SCI007	amp_chr_8q_MYC_enhancer	0	0.65	0.07692307692307693	0	chr_8q_MYC_enhancer	6e-4	no
SCI007	amp_chr_9p	-999	0.65	0.07692307692307693	-999	chr_9p	0.002	yes
SCI007	amp_chr_9q	-999	0.65	0.07692307692307693	-999	chr_9q	0.0015	yes
SCI007	amp_chr_10p	0.01	0.65	0.07692307692307693	0	chr_10p	0.0013	no
SCI007	amp_chr_10q	0.009	0.65	0.07692307692307693	0	chr_10q	9e-4	no
SCI007	amp_chr_11p	-999	0.65	0.07692307692307693	-999	chr_11p	0.0016	yes
SCI007	amp_chr_11q_CCND1	-999	0.65	0.07692307692307693	-999	chr_11q_CCND1	9e-4	yes
SCI007	amp_chr_12p	0.034	0.65	0.07692307692307693	0	chr_12p	6e-4	no
SCI007	amp_chr_12q	0.034	0.65	0.07692307692307693	0	chr_12q	6e-4	no
SCI007	amp_chr_13q	0	0.65	0.07692307692307693	0	chr_13q	8e-4	no
SCI007	amp_chr_14q	0.003	0.65	0.07692307692307693	0	chr_14q	0.001	no
SCI007	amp_chr_15q	-999	0.65	0.07692307692307693	-999	chr_15q	0.0017	yes
SCI007	amp_chr_16p	0.81	0.65	0.07692307692307693	1	chr_16p	0.0021	no
SCI007	amp_chr_16q	0.777	0.65	0.07692307692307693	1	chr_16q	0.0018	no
SCI007	amp_chr_17p	1	0.65	0.07692307692307693	1	chr_17p	0.001	no
SCI007	amp_chr_17q	1	0.65	0.07692307692307693	1	chr_17q	0.001	no
SCI007	amp_chr_18p	1	0.65	0.07692307692307693	1	chr_18p	0.0025	no
SCI007	amp_chr_18q	1	0.65	0.07692307692307693	1	chr_18q	0.0012	no
SCI007	amp_chr_19p	-999	0.65	0.07692307692307693	-999	chr_19p	0.002	yes
SCI007	amp_chr_19q	-999	0.65	0.07692307692307693	-999	chr_19q	0.0014	yes
SCI007	amp_chr_20p	0	0.65	0.07692307692307693	0	chr_20p	0.0013	no
SCI007	amp_chr_20q	0.031	0.65	0.07692307692307693	0	chr_20q	0.0012	no
SCI007	amp_chr_21q	0	0.65	0.07692307692307693	0	chr_21q	0.0012	yes
SCI007	amp_chr_22q	0.05	0.65	0.07692307692307693	0	chr_22q	0.0017	no
SCI007	del_chr_1p_CDKN2C	0.012	0.65	0.07692307692307693	0	chr_1p_CDKN2C	7e-4	no
SCI007	del_chr_1p_EVI5	0.012	0.65	0.07692307692307693	0	chr_1p_EVI5	7e-4	no
SCI007	del_chr_1p_TENT5C	0.012	0.65	0.07692307692307693	0	chr_1p_TENT5C	7e-4	no
SCI007	del_chr_1q	0	0.65	0.07692307692307693	0	chr_1q	0.0014	no
SCI007	del_chr_2p	0.014	0.65	0.07692307692307693	0	chr_2p	8e-4	no
SCI007	del_chr_2q	0.014	0.65	0.07692307692307693	0	chr_2q	5e-4	no
SCI007	del_chr_3p	0	0.65	0.07692307692307693	0	chr_3p	0.0013	no
SCI007	del_chr_3q	0	0.65	0.07692307692307693	0	chr_3q	9e-4	no
SCI007	del_chr_4p	0	0.65	0.07692307692307693	0	chr_4p	0.0021	no
SCI007	del_chr_4q	0	0.65	0.07692307692307693	0	chr_4q	0.001	no
SCI007	del_chr_5p	0	0.65	0.07692307692307693	0	chr_5p	7e-4	no
SCI007	del_chr_5q	0	0.65	0.07692307692307693	0	chr_5q	7e-4	no
SCI007	del_chr_6p	0	0.65	0.07692307692307693	0	chr_6p	0.0014	no
SCI007	del_chr_6q	0	0.65	0.07692307692307693	0	chr_6q	0.001	no
SCI007	del_chr_7p	0	0.65	0.07692307692307693	0	chr_7p	0.0012	no
SCI007	del_chr_7q	0	0.65	0.07692307692307693	0	chr_7q	0.0016	no
SCI007	del_chr_8p	0.017	0.65	0.07692307692307693	0	chr_8p	6e-4	no
SCI007	del_chr_8q	0.017	0.65	0.07692307692307693	0	chr_8q	6e-4	no
SCI007	del_chr_9p	0	0.65	0.07692307692307693	0	chr_9p	0.002	no
SCI007	del_chr_9q	0	0.65	0.07692307692307693	0	chr_9q	0.0015	no
SCI007	del_chr_10p	0	0.65	0.07692307692307693	0	chr_10p	0.0013	no
SCI007	del_chr_10q_NFKB2	0	0.65	0.07692307692307693	0	chr_10q_NFKB2	7e-4	no
SCI007	del_chr_11p	0	0.65	0.07692307692307693	0	chr_11p	0.0016	no
SCI007	del_chr_11q_BIRC2	0	0.65	0.07692307692307693	0	chr_11q_BIRC2	9e-4	no
SCI007	del_chr_12p	0	0.65	0.07692307692307693	0	chr_12p	6e-4	no
SCI007	del_chr_12q	0	0.65	0.07692307692307693	0	chr_12q	6e-4	no
SCI007	del_chr_13q_RB1	0.025	0.65	0.07692307692307693	0	chr_13q_RB1	8e-4	no
SCI007	del_chr_14q_MAX	0	0.65	0.07692307692307693	0	chr_14q_MAX	8e-4	no
SCI007	del_chr_14q_TRAF3	0	0.65	0.07692307692307693	0	chr_14q_TRAF3	8e-4	no
SCI007	del_chr_15q	0	0.65	0.07692307692307693	0	chr_15q	0.0017	no
SCI007	del_chr_16p	0	0.65	0.07692307692307693	0	chr_16p	0.0021	no
SCI007	del_chr_16q_CYLD	0	0.65	0.07692307692307693	0	chr_16q_CYLD	0.0016	no
SCI007	del_chr_17p_TP53	0	0.65	0.07692307692307693	0	chr_17p_TP53	0.001	no
SCI007	del_chr_17q	0	0.65	0.07692307692307693	0	chr_17q	0.001	no
SCI007	del_chr_18p	0	0.65	0.07692307692307693	0	chr_18p	0.0025	no
SCI007	del_chr_18q	0	0.65	0.07692307692307693	0	chr_18q	0.0012	no
SCI007	del_chr_19p	0	0.65	0.07692307692307693	0	chr_19p	0.002	no
SCI007	del_chr_19q	0	0.65	0.07692307692307693	0	chr_19q	0.0014	no
SCI007	del_chr_20p	0.024	0.65	0.07692307692307693	0	chr_20p	0.0013	no
SCI007	del_chr_20q	0	0.65	0.07692307692307693	0	chr_20q	0.0012	no
SCI007	del_chr_21q	0.026	0.65	0.07692307692307693	0	chr_21q	0.0012	no
SCI007	del_chr_22q	0	0.65	0.07692307692307693	0	chr_22q	0.0017	no
SCI007	HyperDiploidy	0.984	0.65	0.07692307692307693	1	NA	0.0014	NA
SCI008	amp_chr_1p_NOTCH2	0.009	0.98	0.05102040816326531	0	chr_1p_NOTCH2	0.0024	no
SCI008	amp_chr_1q_CKS1B	1	0.98	0.05102040816326531	1	chr_1q_CKS1B	0.0015	no
SCI008	amp_chr_2p	0	0.98	0.05102040816326531	0	chr_2p	0.002	no
SCI008	amp_chr_2q	0.027	0.98	0.05102040816326531	0	chr_2q	7e-4	no
SCI008	amp_chr_3p	-999	0.98	0.05102040816326531	-999	chr_3p	0.0034	yes
SCI008	amp_chr_3q	-999	0.98	0.05102040816326531	-999	chr_3q	0.0027	yes
SCI008	amp_chr_4p	0	0.98	0.05102040816326531	0	chr_4p	0.0012	no
SCI008	amp_chr_4q	0.052	0.98	0.05102040816326531	1	chr_4q	0.0011	no
SCI008	amp_chr_5p	-999	0.98	0.05102040816326531	-999	chr_5p	0.0026	yes
SCI008	amp_chr_5q	-999	0.98	0.05102040816326531	-999	chr_5q	0.0017	yes
SCI008	amp_chr_6p	0.039	0.98	0.05102040816326531	0	chr_6p	7e-4	no
SCI008	amp_chr_6q	0.039	0.98	0.05102040816326531	0	chr_6q	7e-4	no
SCI008	amp_chr_7p	0.005	0.98	0.05102040816326531	0	chr_7p	0.0012	yes
SCI008	amp_chr_7q	0.014	0.98	0.05102040816326531	0	chr_7q	8e-4	yes
SCI008	amp_chr_8p	0	0.98	0.05102040816326531	0	chr_8p	0.0012	no
SCI008	amp_chr_8q_MYC	0.047	0.98	0.05102040816326531	0	chr_8q_MYC	0.001	no
SCI008	amp_chr_8q_MYC_enhancer	0.047	0.98	0.05102040816326531	0	chr_8q_MYC_enhancer	0.001	no
SCI008	amp_chr_9p	-999	0.98	0.05102040816326531	-999	chr_9p	0.0022	yes
SCI008	amp_chr_9q	-999	0.98	0.05102040816326531	-999	chr_9q	0.0045	yes
SCI008	amp_chr_10p	0	0.98	0.05102040816326531	0	chr_10p	0.0018	no
SCI008	amp_chr_10q	0.017	0.98	0.05102040816326531	0	chr_10q	9e-4	no
SCI008	amp_chr_11p	0	0.98	0.05102040816326531	0	chr_11p	0.0012	yes
SCI008	amp_chr_11q_CCND1	0	0.98	0.05102040816326531	0	chr_11q_CCND1	0.0035	yes
SCI008	amp_chr_12p	0	0.98	0.05102040816326531	0	chr_12p	0.0015	no
SCI008	amp_chr_12q	0	0.98	0.05102040816326531	0	chr_12q	8e-4	no
SCI008	amp_chr_13q	0.036	0.98	0.05102040816326531	0	chr_13q	0.0012	no
SCI008	amp_chr_14q	0	0.98	0.05102040816326531	0	chr_14q	0.001	no
SCI008	amp_chr_15q	-999	0.98	0.05102040816326531	-999	chr_15q	0.0014	yes
SCI008	amp_chr_16p	0	0.98	0.05102040816326531	0	chr_16p	0.0018	no
SCI008	amp_chr_16q	0.001	0.98	0.05102040816326531	0	chr_16q	0.0021	no
