ID	chr_10p	chr_10q	chr_11p	chr_11q	chr_12p	chr_12q	chr_13q	chr_14q	chr_15q	chr_16p	chr_16q	chr_17p	chr_17q	chr_18p	chr_18q	chr_19p	chr_19q	chr_1p	chr_1q	chr_20p	chr_20q	chr_21q	chr_22q	chr_2p	chr_2q	chr_3p	chr_3q	chr_4p	chr_4q	chr_5p	chr_5q	chr_6p	chr_6q	chr_7p	chr_7q	chr_8p	chr_8q	chr_9p	chr_9q	chr_3q_BCL6	chr_11q_BIRC2	chr_1p_CDKN2C	chr_16q_CYLD	chr_1p_EVI5	chr_14q_MAX	chr_1q_MCL1	chr_8q_MYC_amp	chr_8q_MYC_del	chr_4p_NSD2	chr_2q_SP140	chr_1p_TENT5C	chr_3q_TERC	chr_16p_BCMA	chr_22q_XBP1
SMM-048_pair	2|0.02	2|0.02	3.7991|0.0106	3.7991|0.0106	2.2242|0.0102	2.2242|0.0102	2.0006|0.0115	1.9134|0.0143	4.2024|0.0129	1.557|0.0116	1.557|0.0116	1.6339|0.0104	1.6339|0.0104	6.4835|0.0087	6.4835|0.0087	3.5172|0.0141	3.5172|0.0141	2.1653|0.0097	2.1653|0.0097	1.801|0.0186	1.801|0.0186	3.5682|0.0118	1.4698|0.0094	2.0974|0.0163	2.0974|0.0163	4.2547|0.012	4.2547|0.012	1.9237|0.0125	1.9237|0.0125	2.1479|0.0131	2.1479|0.0131	2.0373|0.0125	2.0373|0.0125	3.9103|0.012	3.9103|0.012	1.7662|0.0123	1.7662|0.0123	3.8688|0.0093	3.8688|0.0093	4.2547|0.012	3.7991|0.0106	2.1653|0.0097	1.557|0.0116	2.1653|0.0097	1.9134|0.0143	2.1653|0.0097	1.7662|0.0123	1.7662|0.0123	1.9237|0.0125	2.0974|0.0163	2.1653|0.0097	4.2547|0.012	1.557|0.0116	1.4698|0.0094
SMM-049_pair	2|0.0091	2|0.0091	2.1073|0.0055	2.0037|0.0071	2.0347|0.0066	2.0347|0.0066	0.6691|0.0068	1.4089|0.008	2.0358|0.0089	1.9028|0.0073	1.9028|0.0073	1.9862|0.0058	1.9862|0.0058	2.0455|0.0099	2.0455|0.0099	1.9365|0.0042	1.9365|0.0042	2.0465|0.0073	3.9844|0.0083	2.0849|0.0092	2.0849|0.0092	1.9782|0.0081	1.9237|0.0107	2.025|0.0073	2.025|0.0073	2.0424|0.0063	2.0424|0.0063	1.9474|0.01	1.9474|0.01	2.0584|0.0084	2.0584|0.0084	2.0465|0.0076	2.0465|0.0076	1.9614|0.0054	1.9614|0.0054	1.9563|0.0045	1.9563|0.0045	1.9593|0.0043	1.9593|0.0043	2.0424|0.0063	2.0037|0.0071	2.0465|0.0073	1.9028|0.0073	2.0465|0.0073	1.4089|0.008	3.9844|0.0083	1.9563|0.0045	1.9563|0.0045	1.9474|0.01	2.025|0.0073	2.0465|0.0073	2.0424|0.0063	1.9028|0.0073	1.9237|0.0107
SMM-050_pair	2.0111|0.0039	2.0111|0.0038	3.0157|0.0057	3.0157|0.0057	2.0069|0.0059	2.0069|0.0059	2.0012|0.0093	2.0378|0.0047	3.0662|0.0092	1.9568|0.0067	1.9568|0.0067	1.973|0.0064	1.973|0.0064	3.0378|0.0091	3.0378|0.0091	2.9438|0.0089	2.9438|0.0089	1.9999|0.0051	1.9999|0.0051	2.0044|0.0054	2.0044|0.0054	1.9529|0.0117	1.8457|0.0059	2.0198|0.0067	2.0198|0.0067	1.9998|0.0064	1.9998|0.0064	2|0.0049	2|0.0049	3.0274|0.0078	3.0274|0.0078	2.0147|0.0056	2.0147|0.0056	3.0322|0.0067	3.0322|0.0067	1.9925|0.0065	1.9925|0.0065	4.0475|0.0111	4.0475|0.0111	1.9998|0.0064	3.0157|0.0057	1.9999|0.0051	1.9568|0.0067	1.9999|0.0051	2.0378|0.0047	1.9999|0.0051	1.9925|0.0065	1.9925|0.0065	2|0.0049	2.0198|0.0067	1.9999|0.0051	1.9998|0.0064	1.9568|0.0067	1.8457|0.0059
SMM-051_pair	1.8775|0.0061	1.8775|0.0061	2.0872|0.0048	2.0872|0.0048	2|0.0071	2|0.0071	2.3788|0.0087	2.0033|0.005	1.9096|0.007	2.3663|0.005	2.3663|0.005	2.2929|0.0075	2.2929|0.0075	1.7123|0.0069	1.7123|0.0069	3.0001|0.0038	3.0001|0.0038	2.4843|0.0055	2.0059|0.006	2.4214|0.0085	2.4214|0.0085	2.2923|0.0098	2.443|0.0059	2.1573|0.0071	2.1573|0.0071	1.9069|0.0059	1.9069|0.0059	1.9587|0.0092	1.9587|0.0092	2.0288|0.0061	2.0288|0.0061	2.0354|0.0059	2.0354|0.0059	2.4155|0.0092	2.4155|0.0092	2.1488|0.0062	2.1488|0.0062	2.1435|0.0074	2.1435|0.0074	1.9069|0.0059	2.0872|0.0048	2.4843|0.0055	2.3663|0.005	2.4843|0.0055	2.0033|0.005	2.0059|0.006	2.1488|0.0062	2.1488|0.0062	1.9587|0.0092	2.1573|0.0071	2.4843|0.0055	1.9069|0.0059	2.3663|0.005	2.443|0.0059
SMM-052_pair	2|0.0054	2|0.0054	1.9918|0.0055	1.9918|0.0055	2.0038|0.0068	2.0038|0.0068	1.7192|0.0074	2.0049|0.0072	3.2114|0.0062	1.9869|0.0063	1.9869|0.0063	2.008|0.0038	2.008|0.0038	2.1366|0.0061	2.1366|0.0061	3.1479|0.0099	3.1318|0.0099	2.01|0.0045	2.01|0.0045	1.9804|0.0074	1.9804|0.0074	1.997|0.0079	1.9951|0.0057	1.9908|0.0089	1.9908|0.0089	3.1741|0.0067	3.1741|0.0067	3.1841|0.0089	3.1841|0.0089	2.1228|0.0072	2.1228|0.0072	3.3127|0.0061	3.3127|0.006	2.9846|0.006	3.0038|0.0062	1.4256|0.0063	2.4989|0.0086	2.1636|0.004	2.1636|0.004	3.1741|0.0067	1.9918|0.0055	2.01|0.0045	1.9869|0.0063	2.01|0.0045	2.0049|0.0072	2.01|0.0045	2.0234|0.0046	2.0234|0.0046	3.1841|0.0089	1.9908|0.0089	2.01|0.0045	3.1741|0.0067	1.9869|0.0063	1.9951|0.0057
SMM-053_pair	1.9883|0.0073	1.9883|0.0073	3.0018|0.0087	3.0018|0.0087	2.0111|0.01	2.0108|0.0106	1.5408|0.0063	2.0176|0.0083	3.0229|0.0123	1.9692|0.0076	1.9692|0.0076	2.0018|0.0068	2.0018|0.0068	2.0035|0.0102	2.0035|0.0102	2.9607|0.0067	2.9607|0.0067	2.0089|0.0096	2.0271|0.0074	1.995|0.0074	1.995|0.0074	1.9912|0.0076	1.9922|0.0061	2.0064|0.01	2.0093|0.0064	1.9996|0.0076	1.9996|0.0076	2.0087|0.0129	2.0087|0.0129	4.0199|0.0114	4.0199|0.0114	2.0004|0.0123	2.0025|0.0085	1.9908|0.0069	1.9875|0.008	1.9906|0.0124	1.9961|0.0072	2.9887|0.0063	2.9887|0.0063	1.9996|0.0076	3.0018|0.0087	2.0089|0.0096	1.9692|0.0076	2.0089|0.0096	2.0176|0.0083	2.0089|0.0096	1.9961|0.0072	1.9961|0.0072	2.0087|0.0129	2.0093|0.0063	2.0089|0.0096	1.9996|0.0076	1.9692|0.0076	1.9922|0.0061
SMM-054_pair	2.008|0.0096	2.008|0.0096	2.4512|0.0048	2.4512|0.0048	2.1244|0.0116	2.1244|0.0116	2.0701|0.0065	2.1905|0.0073	2.0791|0.0106	1.8828|0.0121	1.8828|0.0121	2.0405|0.0111	2.0405|0.0111	2.026|0.0079	2.026|0.0079	1.9231|0.0065	1.9231|0.0064	2.0237|0.0066	2.0237|0.0066	2.0455|0.0084	2.0455|0.0084	2.0395|0.0087	2.0222|0.0118	1.9833|0.009	1.9833|0.009	1.9768|0.0054	1.9768|0.0054	1.992|0.0093	1.992|0.0093	1.9862|0.0106	1.9862|0.0106	1.9575|0.0087	1.0002|0.0057	2.2274|0.0066	2.2414|0.0082	2.1137|0.0104	2.1137|0.0104	2.0989|0.0089	2.0989|0.0089	1.9768|0.0054	2.4512|0.0048	2.0237|0.0066	1.8828|0.0121	2.0237|0.0066	2.1905|0.0073	2.0237|0.0066	2.1137|0.0104	2.1137|0.0104	1.992|0.0093	1.9833|0.009	2.0237|0.0066	1.9768|0.0054	1.8828|0.0121	2.0222|0.0118
SMM-055_pair	2|0.0042	2|0.0042	3|0.0125	3.8478|0.0244	2.0032|0.0068	2.0032|0.0068	2.0397|0.0103	2.0139|0.0103	3.0018|0.011	1.9433|0.006	1.9433|0.006	1.9681|0.0067	1.9681|0.0067	3.0394|0.0108	3.0394|0.0109	2.9192|0.0122	2.9192|0.0122	1.9888|0.0064	1.9888|0.0064	1.9743|0.0064	1.9743|0.0064	1.986|0.0123	1.7208|0.0078	2.0104|0.0084	2.0037|0.0075	3.0044|0.0155	3.0044|0.0155	2.0204|0.0095	2.0204|0.0095	2.0098|0.0151	2.0206|0.0088	1.9937|0.0145	2.0113|0.0078	1.9938|0.0066	1.9938|0.0066	2.0104|0.0076	2.0104|0.0076	2.9712|0.0121	2.9712|0.0121	3.0044|0.0155	4.0585|0.0333	1.9888|0.0064	1.9433|0.006	1.9888|0.0064	2.0139|0.0103	1.9888|0.0064	2.0104|0.0076	2.0104|0.0076	2.0204|0.0095	2.0037|0.0075	1.9888|0.0064	3.0044|0.0155	1.9433|0.006	1.7208|0.0078
SMM-056_pair	1.9821|0.0049	1.9821|0.0049	1.9633|0.0082	1.9633|0.0082	2|0.0117	2|0.0117	1.8328|0.0165	1.6159|0.0094	1.9656|0.0094	1.9936|0.0066	1.9871|0.0069	2.0173|0.0119	2.0298|0.0077	1.9509|0.0073	1.9509|0.0073	1.9724|0.0091	1.9741|0.0099	2.0207|0.0125	2.0207|0.0125	1.9907|0.0085	1.9907|0.0085	1.9562|0.0057	1.9725|0.0082	1.9694|0.0054	1.9694|0.0054	1.9591|0.0057	1.9591|0.0057	1.9333|0.0074	1.9333|0.0074	2.057|0.0106	2.057|0.0106	1.9392|0.0041	1.9392|0.0041	1.9206|0.0097	1.9206|0.0097	1.9549|0.0076	1.9549|0.0076	1.9602|0.0069	1.9602|0.0069	1.9591|0.0057	1.9633|0.0082	2.0207|0.0125	1.9936|0.0066	2.0207|0.0125	2.0607|0.0092	2.0207|0.0125	1.9549|0.0076	1.9549|0.0076	1.9333|0.0074	1.9694|0.0054	2.0207|0.0125	1.9591|0.0057	1.9936|0.0066	1.9725|0.0082
SMM-057_pair	2|0.0083	2|0.0083	1.9817|0.0088	1.9817|0.0088	0.9998|0.0077	1.4716|0.0112	0|0.0056	1.2502|0.006	2.0198|0.0079	1.9832|0.0065	1.9832|0.0065	1.5215|0.0101	2.0235|0.0085	2.0242|0.0076	2.0242|0.0076	1.8971|0.0141	1.8971|0.0141	0|0.007	2.0298|0.0104	0|0.0071	2.0117|0.0119	2.0001|0.0096	0.3863|0.0092	1.9556|0.0076	1.9556|0.0076	2.0202|0.0099	2.0202|0.0099	2.0182|0.014	2.0182|0.014	2.0293|0.0097	2.0293|0.0097	1.9496|0.0113	1.9496|0.0113	1.5946|0.0094	1.9906|0.007	1.9819|0.0078	1.9819|0.0078	2.0588|0.0112	3.0104|0.012	2.0202|0.0099	1.9817|0.0088	2.0266|0.0097	1.9832|0.0065	2.0266|0.0097	1.2502|0.006	2.0258|0.0108	1.9819|0.0078	1.9819|0.0078	2.0182|0.014	1.9556|0.0076	0|0.007	2.0202|0.0099	1.9832|0.0065	0.3863|0.0092
SMM-058_pair	2.1204|0.0138	1.8836|0.0118	3.298|0.0182	3.8713|0.0202	3.3551|0.0151	2.2089|0.0122	2.1151|0.0132	2.063|0.013	4.7028|0.072	1.9213|0.0155	0.9113|0.0067	1.8903|0.0101	2.0999|0.0103	3.0473|0.012	3.0473|0.0119	4.2171|0.022	3.9907|0.0242	2.1301|0.0078	3.4293|0.0138	1.9632|0.0069	1.9632|0.0069	2.9445|0.012	1.9991|0.0115	4.3668|0.0361	2.141|0.0355	3.0946|0.0126	3.2853|0.0215	2.5019|0.0194	2.1426|0.0157	3.73|0.0286	3.2811|0.0182	3.1874|0.021	1.3238|0.0255	4.3317|0.0304	4.4133|0.0335	0.9273|0.0117	2.8304|0.0176	3.1641|0.0176	3.1354|0.0141	4.0106|0.0234	3.976|0.0172	2.0715|0.007	0.8514|0.0094	2.377|0.0074	2.1737|0.0094	4.1923|0.0302	3.229|0.0172	3.229|0.0172	3.2176|0.0224	2.2873|0.0215	2.377|0.0074	3.3526|0.0225	1.929|0.1	1.9274|0.0109
SMM-060_pair	1.9905|0.0102	1.9905|0.0102	1.9997|0.0113	1.9997|0.0113	2.0185|0.0116	2.0185|0.0116	1.9803|0.0127	2.0134|0.0098	3.0192|0.0086	1.9991|0.0082	1.9991|0.0082	2.062|0.0058	2.062|0.0058	1.9513|0.0114	1.9513|0.0114	3.1266|0.0085	3.1266|0.0085	2.0267|0.0072	3.0087|0.0126	2|0.0095	2|0.0095	3.0123|0.0183	2.0447|0.008	2.7136|0.0097	1.998|0.0062	2.9993|0.0071	2.9993|0.0071	2.0076|0.0051	2.0076|0.0051	3.0044|0.0135	3.0044|0.0135	2.0261|0.0084	2.0261|0.0084	1.9942|0.0076	1.9942|0.0076	0.9618|0.0067	2.015|0.0087	2.9963|0.0107	2.9963|0.0107	2.9993|0.0071	1.9997|0.0113	2.0267|0.0072	1.9991|0.0082	2.0267|0.0072	2.0134|0.0098	3.1412|0.0134	2.015|0.0087	2.015|0.0087	2.0076|0.0051	1.998|0.0062	2.0267|0.0072	2.9993|0.0071	1.9991|0.0082	2.0447|0.008
SMM-062_pair	1.9972|0.0089	1.9972|0.0089	1.9899|0.0119	1.9899|0.0119	2.0184|0.0134	2.0184|0.0134	0.972|0.0085	0.9552|0.0077	2.0215|0.0107	1.9916|0.0134	1.9916|0.0134	2.019|0.0102	2.019|0.0102	1.9952|0.0079	1.9952|0.0079	1.9969|0.0081	1.9969|0.0081	1.0676|0.007	2.0128|0.0121	1.9884|0.0099	1.9884|0.0099	2|0.0091	1.9995|0.0148	2.0074|0.0081	2.0174|0.008	2.9896|0.0088	2.9896|0.0088	2.017|0.0112	2.0372|0.0111	1.9724|0.0144	2.0407|0.0116	2.0167|0.0112	2.0167|0.0112	2.0067|0.0102	2.0067|0.0102	1.0302|0.0092	1.0554|0.007	2.0252|0.0094	3.0444|0.0185	2.9896|0.0088	1.9899|0.0119	1.9937|0.0056	1.9916|0.0134	1.0676|0.007	0.934|0.0048	2.0128|0.0121	1.0735|0.0059	1.0735|0.0059	0.9191|0.1	2.0183|0.0076	1.0676|0.007	2.9896|0.0088	1.9916|0.0134	2.0132|0.0158
SMM-064_pair	1.6417|0.0151	1.3851|0.0153	1.8144|0.0177	1.9871|0.0187	2.4529|0.0198	1.7742|0.0129	2.2112|0.0325	1.703|0.0165	1.7562|0.0137	0.6775|0.013	0.57|0.0136	0.8329|0.0114	1.0031|0.0107	2.0772|0.0152	2.0772|0.0152	0.0254|0.0123	0.0345|0.0126	0.4742|0.0149	1.8773|0.0162	1.2365|0.0174	1.2365|0.0174	1.0546|0.025	0.2609|0.0181	1.9988|0.0104	1.9988|0.0104	1.4034|0.0173	2.1037|0.0126	1.4176|0.0117	2.949|0.0102	2.3521|0.013	1.9998|0.0119	2.0275|0.0091	2.0275|0.0091	1.9056|0.0169	2.067|0.0166	2.0135|0.0152	2.0241|0.0088	1.8389|0.0114	1.5562|0.0124	2.1037|0.0126	2.3289|0.0184	2.087|0.0122	0.6775|0.013	2.087|0.0122	1.703|0.0165	2.087|0.0122	2.0241|0.0088	2.0241|0.0088	1.1152|0.012	1.9988|0.0104	2.087|0.0122	2.1037|0.0126	0.6775|0.013	0.2609|0.0181
SMM-067_pair	2|0.0173	1.9962|0.0108	2.0002|0.0126	2.0145|0.0204	2.0054|0.0168	2.0151|0.0188	1.9779|0.0132	2.0062|0.0133	2.0021|0.0127	2.0089|0.0204	2.0032|0.0147	1.9957|0.0208	2.0099|0.0177	1.9635|0.0172	1.9729|0.0153	2.0217|0.0131	2.0255|0.017	2.012|0.0156	1.9943|0.0125	1.9994|0.017	2.0023|0.0149	1.9862|0.0166	2.0086|0.0192	2|0.0106	1.9971|0.0099	1.9982|0.0124	1.9999|0.0136	1.9931|0.0163	1.9911|0.0148	1.9856|0.014	1.9994|0.0135	2.0143|0.0247	1.9883|0.0133	2.02|0.0166	2.0025|0.0141	2.0153|0.0122	2.0006|0.0145	1.9348|0.0276	2.0006|0.0158	2.0055|0.014	1.9961|0.0141	2.0171|0.011	2.0117|0.0142	2.0087|0.0175	1.9975|0.0101	2.0481|0.0122	1.975|0.0107	1.975|0.0107	2.0236|0.0125	1.9955|0.0098	2.0087|0.0175	2.0055|0.014	2.0029|0.0108	2.0098|0.0137
SMM-069_pair	1.9707|0.0171	1.9233|0.0194	2.0736|0.018	2.1468|0.0178	1.9692|0.0188	1.7128|0.0192	1.8683|0.0175	1.8975|0.0155	1.9071|0.018	1.889|0.0283	1.7552|0.0188	1.7039|0.0163	1.7812|0.0172	1.7568|0.0181	1.7568|0.0181	1.7878|0.009	1.7878|0.009	1.7723|0.0124	3.0001|0.0178	2.0968|0.0167	2.0473|0.0161	1.7043|0.0151	2.3764|0.0208	1.8672|0.0175	2.1925|0.0141	1.7886|0.014	1.7993|0.0174	1.9025|0.0137	1.9519|0.0121	1.8826|0.0207	1.7429|0.0157	1.9687|0.0153	1.8707|0.0115	2.2572|0.0154	1.6692|0.0158	2.0442|0.0126	1.7774|0.0118	1.9777|0.0094	1.8079|0.0162	1.9896|0.0113	1.9498|0.0099	1.9613|0.0155	1.7552|0.0188	1.7904|0.0115	1.8504|0.0097	3.2744|0.0128	1.7858|0.0106	1.7858|0.0106	2.1436|0.0147	1.8832|0.0078	1.7904|0.0115	1.9896|0.0113	1.9488|0.0164	1.9001|0.0141
SMM-070_pair	1.9981|0.0176	1.9957|0.0138	1.9991|0.0196	2.0143|0.0166	2.0077|0.0158	2.0145|0.0141	1.9776|0.0181	2.0029|0.0212	2.0006|0.0198	1.9961|0.0161	1.9938|0.0126	1.9858|0.0241	1.9961|0.0177	1.9667|0.0147	1.9828|0.0195	1.9946|0.013	2.002|0.0162	2.0064|0.012	1.9909|0.0135	2.021|0.0198	2.0131|0.0161	2.0001|0.0233	2|0.02	1.9987|0.0187	1.9979|0.0166	2.0043|0.0158	2.004|0.017	2.0086|0.0167	2.0047|0.0231	1.9839|0.0257	1.9994|0.0201	2.0138|0.0173	1.9885|0.0114	2.0006|0.0171	1.9991|0.0149	2.0154|0.0244	2.0041|0.0222	2.0148|0.0237	2.0045|0.0194	2.0011|0.0138	2.0135|0.0147	2.0068|0.0125	2.0153|0.0117	2.0016|0.008	1.9979|0.0193	2.0308|0.0198	1.9979|0.0193	1.9979|0.0193	2.0038|0.0157	2.0002|0.0165	2.0016|0.008	2.0011|0.0138	1.9911|0.0116	1.9976|0.0126
SMM-071_pair	2.0091|0.0073	2.0091|0.0073	2.0097|0.0069	2.0097|0.0069	2.0786|0.0083	2.0786|0.0083	1.8533|0.0114	1.95|0.0045	2.0365|0.0047	2.0641|0.0101	2.0641|0.0101	2.0917|0.0064	2.0917|0.0064	1.9697|0.011	1.9697|0.011	2.0357|0.0111	2.0357|0.0111	2.1166|0.004	2.1545|0.0065	2.0207|0.0092	2.0207|0.0092	2.0555|0.0144	2.0744|0.0118	2.0057|0.0049	2.0057|0.0049	1.9833|0.0105	1.9833|0.0105	1.984|0.0084	1.984|0.0084	1.9592|0.0055	1.9592|0.0055	1.9929|0.0076	1.9929|0.0076	1.9693|0.0086	1.9693|0.0086	1.8761|0.0136	1.9945|0.0053	2|0.0144	2|0.0144	1.9833|0.0105	2.0097|0.0069	2.1166|0.004	2.0641|0.0101	2.1166|0.004	1.95|0.0045	2.1166|0.004	1.9945|0.0053	1.9945|0.0053	1.984|0.0084	2.0057|0.0049	2.1166|0.004	1.9833|0.0105	2.0641|0.0101	2.0744|0.0118
SMM-073_pair	1.9721|0.009	1.9721|0.009	3.994|0.0188	1.9996|0.0217	2.4453|0.0378	2.0194|0.0102	0.9806|0.0083	2.0004|0.014	2.9796|0.0114	1.8974|0.0123	0.9861|0.0081	2.0246|0.0102	2.0246|0.0102	2.9313|0.0183	2.7681|0.019	2.0755|0.0126	2.0755|0.0126	0.9853|0.0119	3.0198|0.0123	1.2386|0.0116	2.0964|0.0118	1.9666|0.0126	2.0631|0.0183	1.9869|0.0081	1.9869|0.0081	2.0092|0.0104	2.8893|0.0143	1.9846|0.0084	1.9846|0.0084	1.9962|0.0133	1.9962|0.0133	2.0243|0.0191	2.0243|0.0191	2.9845|0.0136	2.9845|0.0136	2.0244|0.0151	2.9828|0.0146	1.9703|0.0148	3.0267|0.0146	2.8893|0.0143	1.9996|0.0217	2.0103|0.0133	2.0321|0.0121	2.0103|0.0133	2.0004|0.014	3.0198|0.1	2.9828|0.0146	2.9828|0.0146	1.9846|0.0084	1.9869|0.0081	2.0103|0.0133	2.8893|0.0143	2.0321|0.0121	2.016|0.015
SMM-075_pair	1.9933|0.0081	1.9933|0.0081	1.9586|0.0074	2.9765|0.011	1.7803|0.0101	1.9088|0.0091	1.0149|0.0091	2.0411|0.017	3.9789|0.0169	1.9851|0.0117	1.7149|0.0106	1.9442|0.0088	1.9442|0.0088	2.0283|0.0167	2.0283|0.0167	2.8573|0.0082	2.8573|0.0082	1.7078|0.0086	2.4649|0.014	1.9393|0.0078	1.9393|0.0078	2.9746|0.0186	1.9076|0.0081	2.0092|0.0089	1.3007|0.0059	2|0.0081	2|0.0081	2.0383|0.011	2.0383|0.011	3.0406|0.0088	3.0406|0.0088	2.1359|0.0359	1.5614|0.0104	2.0871|0.0105	2.0871|0.0105	2.0166|0.0108	2.0166|0.0108	2.9755|0.0086	2.9755|0.0086	2|0.0081	2.9765|0.011	1.9447|0.0095	1.7106|0.0092	1.012|0.0061	2.0411|0.017	2.4649|0.014	2.0166|0.0108	2.0166|0.0108	2.0383|0.011	1.3007|0.0059	1.012|0.0061	2|0.0081	1.9851|0.0117	1.9076|0.0081
SMM-077_pair	2.0051|0.0108	2.0051|0.0108	1.9793|0.012	1.9802|0.0051	1.9778|0.0131	1.9778|0.0131	1.0017|0.0124	2.0035|0.0081	2.001|0.0123	1.9495|0.0128	2.082|0.0166	1.9702|0.0102	1.9702|0.0102	2.0347|0.0078	2.0347|0.0078	2.934|0.0119	2.934|0.0119	1.9812|0.0149	2.9868|0.0129	1.9743|0.0089	1.9743|0.0089	2.0216|0.0124	1.9561|0.0155	1.993|0.008	1.9949|0.0097	2.0036|0.0109	2.0036|0.0109	2.006|0.0142	2.006|0.0142	2.9941|0.0141	2.9941|0.0141	2|0.0159	2|0.0159	2.9965|0.0122	2.9965|0.0122	2.0035|0.008	2.0035|0.008	2.9836|0.0165	2.9836|0.0165	2.0036|0.0109	1.9802|0.0051	1.9812|0.0149	3.9881|0.0243	1.9812|0.0149	2.0035|0.0081	2.9723|0.0105	2.0035|0.008	2.0035|0.008	2.006|0.0142	1.9949|0.0097	1.9812|0.0149	2.0036|0.0109	1.9495|0.0128	1.9546|0.0154
SMM-079_pair	2.0008|0.0067	2.1574|0.0127	3.2639|0.0174	3.3409|0.0096	2.036|0.0101	2.036|0.0101	1.7926|0.01	1.8026|0.0066	1.9946|0.0076	1.9639|0.0049	1.9639|0.0049	2.0603|0.0088	2.0603|0.0088	2.1344|0.0067	2.1344|0.0067	3.0164|0.0099	3.013|0.0126	2.0447|0.0122	2.0325|0.0093	1.9992|0.0121	1.9992|0.0121	2.1178|0.0087	1.9605|0.0091	2.0165|0.0069	2.0102|0.0092	2.9613|0.0094	2.9613|0.0094	1.9576|0.0062	1.9576|0.0062	1.9863|0.0082	1.9863|0.0082	2.0601|0.0072	2.0601|0.0072	1.9605|0.0061	1.9605|0.0061	1.9839|0.0075	1.9839|0.0075	2.8815|0.0112	2.8815|0.0112	2.9613|0.0094	3.3409|0.0096	2.046|0.0124	1.9639|0.0049	2.046|0.0124	1.8026|0.0066	2.0325|0.0093	1.9839|0.0075	1.9839|0.0075	1.9576|0.0062	2.0102|0.0092	2.0325|0.0093	2.9613|0.0094	1.9639|0.0049	1.9605|0.0091
SMM-080_pair	1.9873|0.0064	1.9873|0.0064	1.9772|0.0036	1.9772|0.0036	2.0123|0.0086	2.0123|0.0086	1.0237|0.0062	1.009|0.0045	2.0153|0.0082	1.9749|0.0111	1.9749|0.0111	2.0249|0.0057	2.0249|0.0057	2.0222|0.0101	2.0222|0.0101	2.0157|0.0073	2.0051|0.0091	2.0252|0.008	3.0112|0.0112	1.9709|0.0065	1.9709|0.0065	2|0.0088	1.997|0.0105	2.0164|0.01	1.0318|0.007	2.0089|0.0098	3.0641|0.0122	2.0315|0.0066	2.0315|0.0066	1.9992|0.0059	1.9992|0.0059	3.0279|0.0134	1.1429|0.0129	1.9988|0.0104	1.9988|0.0104	0.988|0.0079	2.0115|0.0072	1.9769|0.008	1.9425|0.0207	2.0248|0.0076	1.9772|0.0036	2.0252|0.008	1.9749|0.0111	2.0252|0.008	1.004|0.0035	3.0229|0.0132	2.0115|0.0069	2.0115|0.0069	2.0315|0.0066	0.985|0.0049	2.0252|0.008	3.0641|0.0122	1.9749|0.0111	1.997|0.0105
SMM-082_pair	2|0.0141	2|0.0141	1.9345|0.008	1.9345|0.008	3.0003|0.0109	3.0003|0.0109	2.0716|0.0119	2.0415|0.0084	1.9644|0.01	1.9018|0.0065	1.9018|0.0065	1.875|0.0147	1.875|0.0147	2.0706|0.012	2.0706|0.012	1.866|0.0087	1.866|0.0087	1.9355|0.0096	1.9355|0.0096	1.9278|0.0107	1.9278|0.0107	2.0407|0.0126	1.8301|0.0119	1.9741|0.0077	1.9741|0.0077	1.9744|0.0093	1.9744|0.0093	2.0146|0.0073	2.0146|0.0073	1.9884|0.0158	1.9884|0.0158	1.9172|0.01	1.9463|0.0089	1.9792|0.0108	1.9792|0.0108	2.0039|0.0141	2.0039|0.0141	1.9363|0.0094	1.9363|0.0094	1.9744|0.0093	1.9345|0.008	1.9355|0.0096	1.9018|0.0065	1.9355|0.0096	2.0415|0.0084	1.9355|0.0096	2.0039|0.0141	2.0039|0.0141	2.0146|0.0073	1.9741|0.0077	1.9355|0.0096	1.9744|0.0093	1.9018|0.0065	1.8301|0.0119
SMM-083_pair	1.9893|0.0062	1.9893|0.0062	2.9861|0.007	2.9861|0.007	1.9689|0.0056	1.9689|0.0057	2.02|0.01	2.0049|0.0082	3.023|0.0085	1.9914|0.0052	1.9914|0.0052	2.0323|0.0109	2.0323|0.0109	2|0.0135	2|0.0135	2.9797|0.0102	2.9797|0.0102	1.9945|0.0075	1.9897|0.0078	2.0029|0.0088	2.0029|0.0088	3.0134|0.0133	2.0105|0.0073	1.9981|0.0065	2.0017|0.007	2.9922|0.009	2.9922|0.009	2.9818|0.0086	2.9818|0.0086	2.9751|0.0064	2.9751|0.0064	2.0163|0.0088	2.0163|0.0088	2.9932|0.0114	2.9932|0.0114	1.9847|0.01	1.9847|0.01	3.9737|0.0072	3.9737|0.0072	2.9922|0.009	2.9861|0.007	1.9962|0.0073	1.9914|0.0052	1.9897|0.0078	2.0049|0.0082	1.9897|0.0078	1.9847|0.01	1.9847|0.01	2.9818|0.0086	2.0017|0.0069	1.9897|0.0078	2.9922|0.009	1.9914|0.0052	2.0105|0.0073
