idx	boot_n	sample
44	1	CTF035
450	1	MMRF_1911_1_BM_CD138pos_pair
778	1	MMRF_2592_1_BM_CD138pos_pair
150	1	MMRF_1285_1_BM_CD138pos_pair
817	1	MMRF_2669_1_BM_CD138pos_pair
595	1	MMRF_2229_1_BM_CD138pos_pair
1093	1	Tumor_Only_080_pair
815	1	MMRF_2666_1_BM_CD138pos_pair
813	1	MMRF_2664_1_BM_CD138pos_pair
956	1	SMM-008_pair
377	1	MMRF_1780_1_BM_CD138pos_pair
681	1	MMRF_2409_1_BM_CD138pos_pair
269	1	MMRF_1588_1_BM_CD138pos_pair
672	1	MMRF_2386_1_BM_CD138pos_pair
205	1	MMRF_1432_1_BM_CD138pos_pair
564	1	MMRF_2173_1_BM_CD138pos_pair
1009	1	SMM-080_pair
92	1	MMRF_1032_1_BM_CD138pos_pair
937	1	PD47570a
727	1	MMRF_2490_1_BM_CD138pos_pair
775	1	MMRF_2584_1_BM_CD138pos_pair
304	1	MMRF_1645_1_BM_CD138pos_pair
842	1	MMRF_2709_1_BM_CD138pos_pair
942	1	PD47576a
104	1	MMRF_1077_1_BM_CD138pos_pair
841	1	MMRF_2708_1_BM_CD138pos_pair
174	1	MMRF_1348_1_BM_CD138pos_pair
696	1	MMRF_2438_1_BM_CD138pos_pair
101	1	MMRF_1061_1_BM_CD138pos_pair
775	1	MMRF_2584_1_BM_CD138pos_pair
288	1	MMRF_1622_1_BM_CD138pos_pair
1146	1	SCI090
528	1	MMRF_2095_1_BM_CD138pos_pair
1167	1	SCI111
788	1	MMRF_2606_1_BM_CD138pos_pair
317	1	MMRF_1667_1_BM_CD138pos_pair
287	1	MMRF_1621_1_BM_CD138pos_pair
127	1	MMRF_1180_1_BM_CD138pos_pair
1158	1	SCI102
99	1	MMRF_1054_1_BM_CD138pos_pair
613	1	MMRF_2267_1_BM_CD138pos_pair
683	1	MMRF_2411_1_BM_CD138pos_pair
581	1	MMRF_2203_1_BM_CD138pos_pair
512	1	MMRF_2061_1_BM_CD138pos_pair
1046	1	Tumor_Only_028_pair
564	1	MMRF_2173_1_BM_CD138pos_pair
525	1	MMRF_2090_1_BM_CD138pos_pair
910	1	MMRF_2818_1_BM_CD138pos_pair
390	1	MMRF_1796_1_BM_CD138pos_pair
1125	1	SCI068
1015	1	SMM-087_pair
184	1	MMRF_1365_1_BM_CD138pos_pair
405	1	MMRF_1823_1_BM_CD138pos_pair
418	1	MMRF_1842_1_BM_CD138pos_pair
1048	1	Tumor_Only_030_pair
957	1	SMM-010_pair
161	1	MMRF_1318_1_BM_CD138pos_pair
513	1	MMRF_2062_1_BM_CD138pos_pair
400	1	MMRF_1816_1_BM_CD138pos_pair
315	1	MMRF_1664_1_BM_CD138pos_pair
570	1	MMRF_2185_1_BM_CD138pos_pair
81	1	SCI049
651	1	MMRF_2333_1_BM_CD138pos_pair
513	1	MMRF_2062_1_BM_CD138pos_pair
769	1	MMRF_2574_1_BM_CD138pos_pair
908	1	MMRF_2816_1_BM_CD138pos_pair
1133	1	SCI076
834	1	MMRF_2701_1_BM_CD138pos_pair
629	1	MMRF_2293_1_BM_CD138pos_pair
627	1	MMRF_2291_1_BM_CD138pos_pair
152	1	MMRF_1290_1_BM_CD138pos_pair
1029	1	Tumor_Only_010_pair
540	1	MMRF_2118_1_BM_CD138pos_pair
966	1	SMM-021_pair
1151	1	SCI095
683	1	MMRF_2411_1_BM_CD138pos_pair
5	1	SCI005
222	1	MMRF_1478_1_BM_CD138pos_pair
152	1	MMRF_1290_1_BM_CD138pos_pair
966	1	SMM-021_pair
552	1	MMRF_2143_1_BM_CD138pos_pair
608	1	MMRF_2253_1_BM_CD138pos_pair
363	1	MMRF_1758_1_BM_CD138pos_pair
946	1	PD47580a
1142	1	pM11003
340	1	MMRF_1715_1_BM_CD138pos_pair
413	1	MMRF_1835_1_BM_CD138pos_pair
553	1	MMRF_2144_1_BM_CD138pos_pair
257	1	MMRF_1565_1_BM_CD138pos_pair
235	1	MMRF_1512_1_BM_CD138pos_pair
557	1	MMRF_2152_1_BM_CD138pos_pair
873	1	MMRF_2756_1_BM_CD138pos_pair
1029	1	Tumor_Only_010_pair
968	1	SMM-023_pair
398	1	MMRF_1814_1_BM_CD138pos_pair
385	1	MMRF_1790_1_BM_CD138pos_pair
667	1	MMRF_2378_1_BM_CD138pos_pair
300	1	MMRF_1641_1_BM_CD138pos_pair
675	1	MMRF_2397_1_BM_CD138pos_pair
443	1	MMRF_1890_1_BM_CD138pos_pair
566	1	MMRF_2176_1_BM_CD138pos_pair
694	1	MMRF_2436_1_BM_CD138pos_pair
257	1	MMRF_1565_1_BM_CD138pos_pair
1014	1	SMM-086_pair
763	1	MMRF_2564_1_BM_CD138pos_pair
813	1	MMRF_2664_1_BM_CD138pos_pair
277	1	MMRF_1602_1_BM_CD138pos_pair
813	1	MMRF_2664_1_BM_CD138pos_pair
894	1	MMRF_2787_1_BM_CD138pos_pair
1007	1	SMM-077_pair
538	1	MMRF_2115_1_BM_CD138pos_pair
400	1	MMRF_1816_1_BM_CD138pos_pair
116	1	MMRF_1129_1_BM_CD138pos_pair
1015	1	SMM-087_pair
1000	1	SMM-064_pair
584	1	MMRF_2209_1_BM_CD138pos_pair
470	1	MMRF_1967_1_BM_CD138pos_pair
307	1	MMRF_1648_1_BM_CD138pos_pair
476	1	MMRF_1981_1_BM_CD138pos_pair
1110	1	Tumor_Only_097_pair
772	1	MMRF_2580_1_BM_CD138pos_pair
399	1	MMRF_1815_1_BM_CD138pos_pair
180	1	MMRF_1358_1_BM_CD138pos_pair
736	1	MMRF_2506_1_BM_CD138pos_pair
459	1	MMRF_1929_1_BM_CD138pos_pair
364	1	MMRF_1759_1_BM_CD138pos_pair
35	1	CTF024
75	1	SCI043
518	1	MMRF_2079_1_BM_CD138pos_pair
412	1	MMRF_1834_1_BM_CD138pos_pair
467	1	MMRF_1960_1_BM_CD138pos_pair
363	1	MMRF_1758_1_BM_CD138pos_pair
416	1	MMRF_1839_1_BM_CD138pos_pair
451	1	MMRF_1915_1_BM_CD138pos_pair
535	1	MMRF_2111_1_BM_CD138pos_pair
163	1	MMRF_1323_1_BM_CD138pos_pair
1071	1	Tumor_Only_056_pair
449	1	MMRF_1908_1_BM_CD138pos_pair
1	1	SCI001
275	1	MMRF_1598_1_BM_CD138pos_pair
895	1	MMRF_2788_1_BM_CD138pos_pair
73	1	SCI040
742	1	MMRF_2518_1_BM_CD138pos_pair
388	1	MMRF_1794_1_BM_CD138pos_pair
385	1	MMRF_1790_1_BM_CD138pos_pair
377	1	MMRF_1780_1_BM_CD138pos_pair
502	1	MMRF_2039_1_BM_CD138pos_pair
1001	1	SMM-067_pair
43	1	CTF033
430	1	MMRF_1861_1_BM_CD138pos_pair
1157	1	SCI101
317	1	MMRF_1667_1_BM_CD138pos_pair
1142	1	pM11003
267	1	MMRF_1583_1_BM_CD138pos_pair
273	1	MMRF_1596_1_BM_CD138pos_pair
959	1	SMM-012_pair
775	1	MMRF_2584_1_BM_CD138pos_pair
902	1	MMRF_2801_1_BM_CD138pos_pair
303	1	MMRF_1644_1_BM_CD138pos_pair
764	1	MMRF_2566_1_BM_CD138pos_pair
421	1	MMRF_1847_1_BM_CD138pos_pair
1047	1	Tumor_Only_029_pair
65	1	SCI036
10	1	SCI011
653	1	MMRF_2336_1_BM_CD138pos_pair
1006	1	SMM-075_pair
997	1	SMM-058_pair
629	1	MMRF_2293_1_BM_CD138pos_pair
110	1	MMRF_1090_1_BM_CD138pos_pair
337	1	MMRF_1710_1_BM_CD138pos_pair
610	1	MMRF_2258_1_BM_CD138pos_pair
679	1	MMRF_2404_1_BM_CD138pos_pair
1063	1	Tumor_Only_047_pair
1084	1	Tumor_Only_069_pair
682	1	MMRF_2410_1_BM_CD138pos_pair
664	1	MMRF_2368_1_BM_CD138pos_pair
1000	1	SMM-064_pair
702	1	MMRF_2449_1_BM_CD138pos_pair
885	1	MMRF_2770_1_BM_CD138pos_pair
682	1	MMRF_2410_1_BM_CD138pos_pair
121	1	MMRF_1164_1_BM_CD138pos_pair
761	1	MMRF_2560_1_BM_CD138pos_pair
338	1	MMRF_1713_1_BM_CD138pos_pair
428	1	MMRF_1859_1_BM_CD138pos_pair
1151	1	SCI095
231	1	MMRF_1505_1_BM_CD138pos_pair
348	1	MMRF_1725_1_BM_CD138pos_pair
158	1	MMRF_1309_1_BM_CD138pos_pair
377	1	MMRF_1780_1_BM_CD138pos_pair
747	1	MMRF_2525_1_BM_CD138pos_pair
708	1	MMRF_2459_1_BM_CD138pos_pair
215	1	MMRF_1453_1_BM_CD138pos_pair
416	1	MMRF_1839_1_BM_CD138pos_pair
982	1	SMM-041_pair
1139	1	SCI082
1137	1	SCI080
646	1	MMRF_2327_1_BM_CD138pos_pair
1048	1	Tumor_Only_030_pair
1062	1	Tumor_Only_046_pair
353	1	MMRF_1735_1_BM_CD138pos_pair
511	1	MMRF_2059_1_BM_CD138pos_pair
103	1	MMRF_1073_1_BM_CD138pos_pair
483	1	MMRF_1994_1_BM_CD138pos_pair
971	1	SMM-026_pair
962	1	SMM-016_pair
562	1	MMRF_2170_1_BM_CD138pos_pair
771	1	MMRF_2579_1_BM_CD138pos_pair
1029	1	Tumor_Only_010_pair
461	1	MMRF_1931_1_BM_CD138pos_pair
769	1	MMRF_2574_1_BM_CD138pos_pair
964	1	SMM-019_pair
309	1	MMRF_1651_1_BM_CD138pos_pair
948	1	PD47582a
23	1	SCI025
361	1	MMRF_1753_1_BM_CD138pos_pair
1143	1	SCI085
726	1	MMRF_2489_1_BM_CD138pos_pair
1141	1	SCI084
348	1	MMRF_1725_1_BM_CD138pos_pair
1108	1	Tumor_Only_095_pair
160	1	MMRF_1312_1_BM_CD138pos_pair
539	1	MMRF_2116_1_BM_CD138pos_pair
1081	1	Tumor_Only_066_pair
1052	1	Tumor_Only_034_pair
14	1	SCI015
115	1	MMRF_1108_1_BM_CD138pos_pair
764	1	MMRF_2566_1_BM_CD138pos_pair
88	1	MMRF_1021_1_BM_CD138pos_pair
705	1	MMRF_2456_1_BM_CD138pos_pair
1048	1	Tumor_Only_030_pair
258	1	MMRF_1568_1_BM_CD138pos_pair
412	1	MMRF_1834_1_BM_CD138pos_pair
1147	1	SCI091
209	1	MMRF_1439_1_BM_CD138pos_pair
417	1	MMRF_1841_1_BM_CD138pos_pair
552	1	MMRF_2143_1_BM_CD138pos_pair
47	1	CTF040
542	1	MMRF_2122_1_BM_CD138pos_pair
808	1	MMRF_2652_1_BM_CD138pos_pair
783	1	MMRF_2598_1_BM_CD138pos_pair
517	1	MMRF_2076_1_BM_CD138pos_pair
89	1	MMRF_1029_1_BM_CD138pos_pair
257	1	MMRF_1565_1_BM_CD138pos_pair
50	1	CTF044
794	1	MMRF_2630_1_BM_CD138pos_pair
58	1	CTF062
136	1	MMRF_1235_1_BM_CD138pos_pair
183	1	MMRF_1361_1_BM_CD138pos_pair
1058	1	Tumor_Only_041_pair
416	1	MMRF_1839_1_BM_CD138pos_pair
257	1	MMRF_1565_1_BM_CD138pos_pair
739	1	MMRF_2514_1_BM_CD138pos_pair
1144	1	SCI088
103	1	MMRF_1073_1_BM_CD138pos_pair
239	1	MMRF_1523_1_BM_CD138pos_pair
76	1	SCI044
928	1	MMRF_2839_1_BM_CD138pos_pair
758	1	MMRF_2549_1_BM_CD138pos_pair
70	1	IID_H196063_T01
127	1	MMRF_1180_1_BM_CD138pos_pair
343	1	MMRF_1719_1_BM_CD138pos_pair
649	1	MMRF_2330_1_BM_CD138pos_pair
335	1	MMRF_1705_1_BM_CD138pos_pair
978	1	SMM-034_pair
442	1	MMRF_1888_1_BM_CD138pos_pair
884	1	MMRF_2769_1_BM_CD138pos_pair
174	1	MMRF_1348_1_BM_CD138pos_pair
689	1	MMRF_2426_1_BM_CD138pos_pair
148	1	MMRF_1283_1_BM_CD138pos_pair
52	1	CTF048
918	1	MMRF_2828_1_BM_CD138pos_pair
433	1	MMRF_1866_1_BM_CD138pos_pair
179	1	MMRF_1356_1_BM_CD138pos_pair
1022	1	Tumor_Only_002_pair
872	1	MMRF_2755_1_BM_CD138pos_pair
290	1	MMRF_1625_1_BM_CD138pos_pair
457	1	MMRF_1927_1_BM_CD138pos_pair
675	1	MMRF_2397_1_BM_CD138pos_pair
1063	1	Tumor_Only_047_pair
458	1	MMRF_1928_1_BM_CD138pos_pair
74	1	SCI042
1153	1	SCI097
784	1	MMRF_2601_1_BM_CD138pos_pair
807	1	MMRF_2651_1_BM_CD138pos_pair
339	1	MMRF_1714_1_BM_CD138pos_pair
787	1	MMRF_2605_1_BM_CD138pos_pair
555	1	MMRF_2150_1_BM_CD138pos_pair
418	1	MMRF_1842_1_BM_CD138pos_pair
763	1	MMRF_2564_1_BM_CD138pos_pair
970	1	SMM-025_pair
230	1	MMRF_1502_1_BM_CD138pos_pair
707	1	MMRF_2458_1_BM_CD138pos_pair
681	1	MMRF_2409_1_BM_CD138pos_pair
31	1	CTF005
247	1	MMRF_1539_1_BM_CD138pos_pair
614	1	MMRF_2268_1_BM_CD138pos_pair
926	1	MMRF_2836_1_BM_CD138pos_pair
840	1	MMRF_2707_1_BM_CD138pos_pair
281	1	MMRF_1608_1_BM_CD138pos_pair
299	1	MMRF_1640_1_BM_CD138pos_pair
364	1	MMRF_1759_1_BM_CD138pos_pair
715	1	MMRF_2472_1_BM_CD138pos_pair
138	1	MMRF_1251_1_BM_CD138pos_pair
739	1	MMRF_2514_1_BM_CD138pos_pair
307	1	MMRF_1648_1_BM_CD138pos_pair
522	1	MMRF_2083_1_BM_CD138pos_pair
149	1	MMRF_1284_1_BM_CD138pos_pair
758	1	MMRF_2549_1_BM_CD138pos_pair
273	1	MMRF_1596_1_BM_CD138pos_pair
41	1	CTF031
149	1	MMRF_1284_1_BM_CD138pos_pair
433	1	MMRF_1866_1_BM_CD138pos_pair
1105	1	Tumor_Only_092_pair
132	1	MMRF_1202_1_BM_CD138pos_pair
278	1	MMRF_1603_1_BM_CD138pos_pair
92	1	MMRF_1032_1_BM_CD138pos_pair
1165	1	SCI109
682	1	MMRF_2410_1_BM_CD138pos_pair
476	1	MMRF_1981_1_BM_CD138pos_pair
469	1	MMRF_1965_1_BM_CD138pos_pair
965	1	SMM-020_pair
421	1	MMRF_1847_1_BM_CD138pos_pair
1124	1	SCI067
174	1	MMRF_1348_1_BM_CD138pos_pair
988	1	SMM-049_pair
1120	1	SCI063
537	1	MMRF_2113_1_BM_CD138pos_pair
360	1	MMRF_1750_1_BM_CD138pos_pair
252	1	MMRF_1547_1_BM_CD138pos_pair
554	1	MMRF_2149_1_BM_CD138pos_pair
673	1	MMRF_2388_1_BM_CD138pos_pair
43	1	CTF033
287	1	MMRF_1621_1_BM_CD138pos_pair
588	1	MMRF_2216_1_BM_CD138pos_pair
829	1	MMRF_2694_1_BM_CD138pos_pair
401	1	MMRF_1817_1_BM_CD138pos_pair
432	1	MMRF_1865_1_BM_CD138pos_pair
645	1	MMRF_2326_1_BM_CD138pos_pair
54	1	CTF052
990	1	SMM-051_pair
351	1	MMRF_1730_1_BM_CD138pos_pair
657	1	MMRF_2352_1_BM_CD138pos_pair
866	1	MMRF_2746_1_BM_CD138pos_pair
88	1	MMRF_1021_1_BM_CD138pos_pair
637	1	MMRF_2308_1_BM_CD138pos_pair
210	1	MMRF_1445_1_BM_CD138pos_pair
831	1	MMRF_2696_1_BM_CD138pos_pair
268	1	MMRF_1587_1_BM_CD138pos_pair
1094	1	Tumor_Only_081_pair
569	1	MMRF_2183_1_BM_CD138pos_pair
1101	1	Tumor_Only_088_pair
570	1	MMRF_2185_1_BM_CD138pos_pair
873	1	MMRF_2756_1_BM_CD138pos_pair
664	1	MMRF_2368_1_BM_CD138pos_pair
719	1	MMRF_2477_1_BM_CD138pos_pair
64	1	SCI035
813	1	MMRF_2664_1_BM_CD138pos_pair
296	1	MMRF_1634_1_BM_CD138pos_pair
1028	1	Tumor_Only_009_pair
280	1	MMRF_1607_1_BM_CD138pos_pair
382	1	MMRF_1785_1_BM_CD138pos_pair
653	1	MMRF_2336_1_BM_CD138pos_pair
165	1	MMRF_1325_1_BM_CD138pos_pair
156	1	MMRF_1307_1_BM_CD138pos_pair
187	1	MMRF_1380_1_BM_CD138pos_pair
652	1	MMRF_2335_1_BM_CD138pos_pair
539	1	MMRF_2116_1_BM_CD138pos_pair
24	1	SCI027
208	1	MMRF_1436_1_BM_CD138pos_pair
839	1	MMRF_2706_1_BM_CD138pos_pair
101	1	MMRF_1061_1_BM_CD138pos_pair
1099	1	Tumor_Only_086_pair
737	1	MMRF_2507_1_BM_CD138pos_pair
48	1	CTF041
512	1	MMRF_2061_1_BM_CD138pos_pair
853	1	MMRF_2729_1_BM_CD138pos_pair
226	1	MMRF_1489_1_BM_CD138pos_pair
1011	1	SMM-083_pair
375	1	MMRF_1777_1_BM_CD138pos_pair
192	1	MMRF_1391_1_BM_CD138pos_pair
73	1	SCI040
965	1	SMM-020_pair
938	1	PD47572a
838	1	MMRF_2705_1_BM_CD138pos_pair
828	1	MMRF_2692_1_BM_CD138pos_pair
137	1	MMRF_1250_1_BM_CD138pos_pair
1090	1	Tumor_Only_077_pair
236	1	MMRF_1516_1_BM_CD138pos_pair
895	1	MMRF_2788_1_BM_CD138pos_pair
914	1	MMRF_2822_1_BM_CD138pos_pair
269	1	MMRF_1588_1_BM_CD138pos_pair
731	1	MMRF_2499_1_BM_CD138pos_pair
247	1	MMRF_1539_1_BM_CD138pos_pair
1038	1	Tumor_Only_019_pair
909	1	MMRF_2817_1_BM_CD138pos_pair
689	1	MMRF_2426_1_BM_CD138pos_pair
253	1	MMRF_1550_1_BM_CD138pos_pair
150	1	MMRF_1285_1_BM_CD138pos_pair
322	1	MMRF_1676_1_BM_CD138pos_pair
357	1	MMRF_1740_1_BM_CD138pos_pair
716	1	MMRF_2473_1_BM_CD138pos_pair
862	1	MMRF_2740_1_BM_CD138pos_pair
126	1	MMRF_1179_1_BM_CD138pos_pair
1153	1	SCI097
608	1	MMRF_2253_1_BM_CD138pos_pair
403	1	MMRF_1820_1_BM_CD138pos_pair
569	1	MMRF_2183_1_BM_CD138pos_pair
983	1	SMM-043_pair
917	1	MMRF_2827_1_BM_CD138pos_pair
265	1	MMRF_1579_1_BM_CD138pos_pair
580	1	MMRF_2201_1_BM_CD138pos_pair
1154	1	SCI098
97	1	MMRF_1048_1_BM_CD138pos_pair
212	1	MMRF_1447_1_BM_CD138pos_pair
1097	1	Tumor_Only_084_pair
172	1	MMRF_1342_1_BM_CD138pos_pair
648	1	MMRF_2329_1_BM_CD138pos_pair
766	1	MMRF_2570_1_BM_CD138pos_pair
1043	1	Tumor_Only_025_pair
445	1	MMRF_1893_1_BM_CD138pos_pair
958	1	SMM-011_pair
953	1	SMM-005_pair
687	1	MMRF_2422_1_BM_CD138pos_pair
665	1	MMRF_2373_1_BM_CD138pos_pair
393	1	MMRF_1802_1_BM_CD138pos_pair
833	1	MMRF_2699_1_BM_CD138pos_pair
283	1	MMRF_1613_1_BM_CD138pos_pair
45	1	CTF036
39	1	CTF029
646	1	MMRF_2327_1_BM_CD138pos_pair
558	1	MMRF_2153_1_BM_CD138pos_pair
1104	1	Tumor_Only_091_pair
532	1	MMRF_2102_1_BM_CD138pos_pair
445	1	MMRF_1893_1_BM_CD138pos_pair
1043	1	Tumor_Only_025_pair
422	1	MMRF_1850_1_BM_CD138pos_pair
413	1	MMRF_1835_1_BM_CD138pos_pair
540	1	MMRF_2118_1_BM_CD138pos_pair
4	1	SCI004
390	1	MMRF_1796_1_BM_CD138pos_pair
767	1	MMRF_2572_1_BM_CD138pos_pair
860	1	MMRF_2738_1_BM_CD138pos_pair
823	1	MMRF_2680_1_BM_CD138pos_pair
1121	1	SCI064
610	1	MMRF_2258_1_BM_CD138pos_pair
248	1	MMRF_1541_1_BM_CD138pos_pair
58	1	CTF062
636	1	MMRF_2307_1_BM_CD138pos_pair
601	1	MMRF_2238_1_BM_CD138pos_pair
78	1	SCI046
1125	1	SCI068
873	1	MMRF_2756_1_BM_CD138pos_pair
306	1	MMRF_1647_1_BM_CD138pos_pair
706	1	MMRF_2457_1_BM_CD138pos_pair
974	1	SMM-030_pair
775	1	MMRF_2584_1_BM_CD138pos_pair
986	1	SMM-047_pair
41	1	CTF031
752	1	MMRF_2539_1_BM_CD138pos_pair
605	1	MMRF_2246_1_BM_CD138pos_pair
1133	1	SCI076
1024	1	Tumor_Only_005_pair
684	1	MMRF_2412_1_BM_CD138pos_pair
946	1	PD47580a
527	1	MMRF_2093_1_BM_CD138pos_pair
730	1	MMRF_2498_1_BM_CD138pos_pair
229	1	MMRF_1501_1_BM_CD138pos_pair
776	1	MMRF_2587_1_BM_CD138pos_pair
692	1	MMRF_2429_1_BM_CD138pos_pair
491	1	MMRF_2005_1_BM_CD138pos_pair
622	1	MMRF_2284_1_BM_CD138pos_pair
517	1	MMRF_2076_1_BM_CD138pos_pair
674	1	MMRF_2394_1_BM_CD138pos_pair
510	1	MMRF_2058_1_BM_CD138pos_pair
144	1	MMRF_1269_1_BM_CD138pos_pair
988	1	SMM-049_pair
591	1	MMRF_2223_1_BM_CD138pos_pair
2	1	SCI002
171	1	MMRF_1339_1_BM_CD138pos_pair
875	1	MMRF_2758_1_BM_CD138pos_pair
369	1	MMRF_1768_1_BM_CD138pos_pair
1026	1	Tumor_Only_007_pair
413	1	MMRF_1835_1_BM_CD138pos_pair
603	1	MMRF_2244_1_BM_CD138pos_pair
651	1	MMRF_2333_1_BM_CD138pos_pair
146	1	MMRF_1274_1_BM_CD138pos_pair
964	1	SMM-019_pair
391	1	MMRF_1797_1_BM_CD138pos_pair
915	1	MMRF_2823_1_BM_CD138pos_pair
276	1	MMRF_1601_1_BM_CD138pos_pair
1060	1	Tumor_Only_043_pair
279	1	MMRF_1605_1_BM_CD138pos_pair
678	1	MMRF_2401_1_BM_CD138pos_pair
662	1	MMRF_2366_1_BM_CD138pos_pair
763	1	MMRF_2564_1_BM_CD138pos_pair
287	1	MMRF_1621_1_BM_CD138pos_pair
659	1	MMRF_2362_1_BM_CD138pos_pair
901	1	MMRF_2799_1_BM_CD138pos_pair
672	1	MMRF_2386_1_BM_CD138pos_pair
639	1	MMRF_2313_1_BM_CD138pos_pair
982	1	SMM-041_pair
651	1	MMRF_2333_1_BM_CD138pos_pair
686	1	MMRF_2419_1_BM_CD138pos_pair
719	1	MMRF_2477_1_BM_CD138pos_pair
34	1	CTF023
915	1	MMRF_2823_1_BM_CD138pos_pair
490	1	MMRF_2002_1_BM_CD138pos_pair
776	1	MMRF_2587_1_BM_CD138pos_pair
867	1	MMRF_2750_1_BM_CD138pos_pair
552	1	MMRF_2143_1_BM_CD138pos_pair
645	1	MMRF_2326_1_BM_CD138pos_pair
793	1	MMRF_2622_1_BM_CD138pos_pair
984	1	SMM-045_pair
126	1	MMRF_1179_1_BM_CD138pos_pair
801	1	MMRF_2641_1_BM_CD138pos_pair
399	1	MMRF_1815_1_BM_CD138pos_pair
516	1	MMRF_2074_1_BM_CD138pos_pair
424	1	MMRF_1854_1_BM_CD138pos_pair
608	1	MMRF_2253_1_BM_CD138pos_pair
288	1	MMRF_1622_1_BM_CD138pos_pair
576	1	MMRF_2197_1_BM_CD138pos_pair
53	1	CTF051
494	1	MMRF_2012_1_BM_CD138pos_pair
73	1	SCI040
959	1	SMM-012_pair
461	1	MMRF_1931_1_BM_CD138pos_pair
828	1	MMRF_2692_1_BM_CD138pos_pair
788	1	MMRF_2606_1_BM_CD138pos_pair
417	1	MMRF_1841_1_BM_CD138pos_pair
856	1	MMRF_2732_1_BM_CD138pos_pair
697	1	MMRF_2440_1_BM_CD138pos_pair
982	1	SMM-041_pair
198	1	MMRF_1408_1_BM_CD138pos_pair
326	1	MMRF_1682_1_BM_CD138pos_pair
162	1	MMRF_1320_1_BM_CD138pos_pair
313	1	MMRF_1656_1_BM_CD138pos_pair
365	1	MMRF_1760_1_BM_CD138pos_pair
1120	1	SCI063
878	1	MMRF_2762_1_BM_CD138pos_pair
708	1	MMRF_2459_1_BM_CD138pos_pair
750	1	MMRF_2535_1_BM_CD138pos_pair
211	1	MMRF_1446_1_BM_CD138pos_pair
170	1	MMRF_1338_1_BM_CD138pos_pair
543	1	MMRF_2125_1_BM_CD138pos_pair
193	1	MMRF_1392_1_BM_CD138pos_pair
1136	1	SCI079
454	1	MMRF_1918_1_BM_CD138pos_pair
282	1	MMRF_1610_1_BM_CD138pos_pair
746	1	MMRF_2524_1_BM_CD138pos_pair
88	1	MMRF_1021_1_BM_CD138pos_pair
427	1	MMRF_1858_1_BM_CD138pos_pair
136	1	MMRF_1235_1_BM_CD138pos_pair
373	1	MMRF_1774_1_BM_CD138pos_pair
846	1	MMRF_2718_1_BM_CD138pos_pair
375	1	MMRF_1777_1_BM_CD138pos_pair
887	2	MMRF_2774_1_BM_CD138pos_pair
977	2	SMM-033_pair
26	2	SCI029
467	2	MMRF_1960_1_BM_CD138pos_pair
1107	2	Tumor_Only_094_pair
19	2	SCI019
765	2	MMRF_2568_1_BM_CD138pos_pair
944	2	PD47578a
466	2	MMRF_1957_1_BM_CD138pos_pair
874	2	MMRF_2757_1_BM_CD138pos_pair
644	2	MMRF_2325_1_BM_CD138pos_pair
61	2	SCI032
1126	2	SCI069
1114	2	SCI056
690	2	MMRF_2427_1_BM_CD138pos_pair
389	2	MMRF_1795_1_BM_CD138pos_pair
647	2	MMRF_2328_1_BM_CD138pos_pair
358	2	MMRF_1744_1_BM_CD138pos_pair
677	2	MMRF_2400_1_BM_CD138pos_pair
466	2	MMRF_1957_1_BM_CD138pos_pair
646	2	MMRF_2327_1_BM_CD138pos_pair
345	2	MMRF_1721_1_BM_CD138pos_pair
963	2	SMM-018_pair
18	2	SCI018
262	2	MMRF_1574_1_BM_CD138pos_pair
436	2	MMRF_1876_1_BM_CD138pos_pair
1118	2	SCI061
949	2	SMM-001_pair
531	2	MMRF_2101_1_BM_CD138pos_pair
475	2	MMRF_1978_1_BM_CD138pos_pair
120	2	MMRF_1157_1_BM_CD138pos_pair
530	2	MMRF_2098_1_BM_CD138pos_pair
723	2	MMRF_2486_1_BM_CD138pos_pair
493	2	MMRF_2007_1_BM_CD138pos_pair
1141	2	SCI084
285	2	MMRF_1617_1_BM_CD138pos_pair
259	2	MMRF_1570_1_BM_CD138pos_pair
411	2	MMRF_1833_1_BM_CD138pos_pair
596	2	MMRF_2230_1_BM_CD138pos_pair
703	2	MMRF_2453_1_BM_CD138pos_pair
507	2	MMRF_2054_1_BM_CD138pos_pair
193	2	MMRF_1392_1_BM_CD138pos_pair
356	2	MMRF_1739_1_BM_CD138pos_pair
978	2	SMM-034_pair
414	2	MMRF_1837_1_BM_CD138pos_pair
1127	2	SCI070
373	2	MMRF_1774_1_BM_CD138pos_pair
1107	2	Tumor_Only_094_pair
871	2	MMRF_2754_1_BM_CD138pos_pair
515	2	MMRF_2068_1_BM_CD138pos_pair
971	2	SMM-026_pair
425	2	MMRF_1855_1_BM_CD138pos_pair
739	2	MMRF_2514_1_BM_CD138pos_pair
765	2	MMRF_2568_1_BM_CD138pos_pair
219	2	MMRF_1462_1_BM_CD138pos_pair
151	2	MMRF_1286_1_BM_CD138pos_pair
243	2	MMRF_1534_1_BM_CD138pos_pair
1158	2	SCI102
329	2	MMRF_1687_1_BM_CD138pos_pair
116	2	MMRF_1129_1_BM_CD138pos_pair
386	2	MMRF_1792_1_BM_CD138pos_pair
55	2	CTF056
1158	2	SCI102
337	2	MMRF_1710_1_BM_CD138pos_pair
234	2	MMRF_1511_1_BM_CD138pos_pair
557	2	MMRF_2152_1_BM_CD138pos_pair
849	2	MMRF_2722_1_BM_CD138pos_pair
